Time(s)	CPU(%) GPU(%) LGPU(%)
0	0.2	0	0
2	0.1	0	0
3	0.0	0	0
5	0.0	0	0
6	0.1	0	0
8	0.0	0	0
9	0.0	0	0
11	0.1	0	0
12	0.0	0	0
14	0.0	0	0
15	0.0	0	0
17	0.0	0	0
18	0.1	0	0
20	0.0	0	0
21	0.0	0	0
23	0.0	0	0
24	0.0	0	0
26	0.1	0	0
27	0.0	0	0
29	0.1	0	0
30	0.0	0	0
32	0.1	0	0
33	0.0	0	0
34	0.0	0	0
36	0.0	0	0
37	0.0	0	0
39	0.0	0	0
40	0.0	0	0
42	0.1	0	0
43	0.0	0	0
45	0.0	0	0
46	0.0	0	0
48	0.0	0	0
49	0.0	0	0
51	0.1	0	0
52	0.0	0	0
54	0.0	0	0
55	0.0	0	0
57	0.0	0	0
58	0.1	0	0
60	0.0	0	0
61	0.0	0	0
63	0.1	0	0
64	0.1	0	0
66	3.8	0	0
67	0.0	0	0
68	0.0	0	0
70	0.0	0	0
71	0.0	0	0
73	0.1	0	0
74	0.0	0	0
76	0.0	0	0
77	0.0	0	0
79	0.0	0	0
80	0.0	0	0
82	0.0	0	0
83	0.0	0	0
85	0.0	0	0
86	0.0	0	0
88	0.1	0	0
89	0.0	0	0
91	0.0	0	0
92	0.0	0	0
94	0.0	0	0
95	0.1	0	0
97	0.1	0	0
98	0.0	0	0
99	0.0	0	0
101	0.0	0	0
102	0.0	0	0
104	0.0	0	0
105	0.0	0	0
107	0.0	0	0
108	0.0	0	0
110	0.0	0	0
111	0.1	0	0
113	0.0	0	0
114	0.0	0	0
116	0.0	0	0
117	0.0	0	0
119	0.2	0	0
120	0.2	0	0
122	0.0	0	0
123	0.0	0	0
125	0.0	0	0
126	0.0	0	0
128	0.0	0	0
129	0.0	0	0
131	0.0	0	0
132	0.0	0	0
134	0.9	0	0
135	2.5	0	0
136	8.3	0	0
138	8.3	0	0
139	7.1	0	0
141	3.5	0	0
142	4.9	0	0
144	0.9	0	0
145	0.0	0	0
147	0.1	0	0
148	0.0	0	0
150	0.0	0	0
151	0.0	0	0
152	0.0	0	0
154	0.0	0	0
155	0.0	0	0
157	0.0	0	0
158	0.0	0	0
160	0.0	0	0
161	0.0	0	0
162	0.0	0	0
164	0.0	0	0
165	0.0	0	0
167	0.1	0	0
168	0.0	0	0
170	0.0	0	0
171	0.1	0	0
173	0.0	0	0
174	0.0	0	0
175	0.3	0	0
177	0.0	0	0
178	0.0	0	0
180	0.1	0	0
181	2.6	0	0
183	2.2	0	0
185	1.1	9	0
186	2.0	24	14
188	5.3	11	0
189	2.3	0	0
190	2.4	3	0
192	2.5	7	6
193	3.1	76	74
195	3.2	86	85
196	3.2	88	88
198	3.2	22	21
199	3.0	0	0
200	9.9	85	78
202	3.1	67	62
203	3.2	78	72
205	3.2	86	85
206	3.1	88	88
208	3.2	86	84
209	3.1	87	85
211	3.2	86	79
212	3.2	87	81
213	3.2	87	84
215	3.1	87	85
216	3.2	88	88
218	3.2	88	87
219	3.2	88	88
221	2.9	86	82
222	3.2	86	84
223	3.2	87	85
225	3.1	87	86
226	3.2	88	88
228	3.1	87	87
229	3.1	87	86
231	3.1	86	84
232	3.2	87	85
234	3.1	87	86
235	3.2	87	86
236	3.1	88	88
238	3.2	86	82
239	3.2	86	85
241	3.1	88	87
242	3.1	85	85
244	3.1	85	82
245	3.1	86	82
246	3.2	88	88
248	3.1	87	86
249	3.2	86	85
251	3.1	88	88
252	3.1	88	86
254	3.2	87	86
255	3.2	86	85
256	3.1	88	88
258	3.1	86	86
259	3.1	86	84
261	3.2	89	88
262	3.2	88	87
264	3.3	86	86
