iteration,throughput(MBs),iteration_time,time_diff,iter_persec
2,7.169189453125,5.12339186668396,5.122929811477661, 0.39163769397394604
2,7.12523193359375,5.131288290023804,5.1310646533966064, 0.3910062222256197
4,11.52513427734375,6.0422632694244385,6.0420379638671875, 0.6621180788743483
4,11.538470458984374,5.8847815990448,5.884546518325806, 0.6798286531303748
9,16.475714111328124,11.247685432434082,6.121920585632324, 1.1435858028180776
9,16.14630126953125,11.255624532699585,6.121741056442261, 1.14355212929374
10,13.853253173828126,11.870301723480225,5.9851744174957275, 1.0025721018557594
10,13.491619873046876,12.028558015823364,5.986231803894043, 1.0024253397817864
15,14.119818115234375,17.27664065361023,6.0283966064453125, 0.995447671960872
15,13.85777587890625,17.28536367416382,6.029436349868774, 0.995224069547374
16,14.455279541015624,17.87674117088318,6.006143808364868, 0.9991294578066934
16,14.117010498046875,18.034673929214478,6.005908012390137, 0.9991754342945643
21,13.773956298828125,23.240355968475342,5.954805612564087, 1.0077055214488093
21,14.376019287109376,23.232622623443604,5.955680847167969, 1.0076245431604334
22,14.16083984375,23.836390018463135,5.959491729736328, 1.0069494240649952
22,14.31763916015625,23.994670629501343,5.95975923538208, 1.006870138329785
26,11.608251953125,29.003183841705322,5.770357847213745, 0.8666144752145356
26,11.570086669921874,29.012694597244263,5.772262096405029, 0.8663109720267105
28,14.054827880859374,29.746721982955933,5.909983396530151, 1.0153666975711602
28,14.01973876953125,29.904447317123413,5.9095470905303955, 1.0154290942200996
32,14.172100830078126,34.90927076339722,5.896385192871094, 1.0177400456332173
32,14.038665771484375,34.90144443511963,5.89760684967041, 1.0175318247777403
34,14.02696533203125,36.66751003265381,6.920677900314331, 0.8670655462518413
34,13.813201904296875,36.82531499862671,6.920634508132935, 0.867091955631291
38,14.016900634765625,40.84035873413086,5.938673734664917, 1.0104718638674561
38,14.054949951171874,40.84847378730774,5.939143419265747, 1.0104244362375603
40,13.880767822265625,42.778526067733765,5.952799558639526, 1.0080248407000385
40,13.92486572265625,42.62117886543274,5.9534995555877686, 1.007987291725162
45,16.247015380859374,46.96099805831909,6.112290859222412, 1.1453847807036588
45,16.5032958984375,46.95326781272888,6.112404823303223, 1.1453376864817935
47,16.337835693359374,48.717639207839966,6.096255302429199, 1.1483970055287487
47,16.465863037109376,48.875359535217285,6.096722602844238, 1.1483115318057049
51,13.747265625,53.84832167625427,6.894871711730957, 0.8703223735903763
51,14.071356201171875,53.85629844665527,6.89522910118103, 0.8702192071440497
53,14.31278076171875,54.751789569854736,5.876028776168823, 1.0211870402399446
53,14.225152587890625,54.59483027458191,5.877103090286255, 1.0210785669176101
57,13.7766357421875,59.734835147857666,5.8864545822143555, 1.019385430965967
57,13.54378662109375,59.74300575256348,5.886462450027466, 1.019422842871231
59,13.754718017578124,61.50366997718811,6.908521413803101, 0.8686073292733383
59,14.18426513671875,61.661370277404785,6.909512519836426, 0.8685177873797264
63,13.857476806640625,65.70722341537476,5.963986158370972, 1.006161070457955
63,14.465386962890625,65.69950461387634,5.964396238327026, 1.006136773588737
65,14.003851318359375,67.64580607414246,5.984240770339966, 1.002772726224037
65,13.963079833984375,67.4885139465332,5.984781742095947, 1.0026549066049468
69,13.965972900390625,71.6509518623352,5.951221704483032, 1.008294871939726
69,13.943798828125,71.6594307422638,5.952089786529541, 1.0081696525111437
71,14.192919921875,73.40288925170898,5.913994073867798, 1.0146867724376631
71,14.358489990234375,73.56057405471802,5.914705753326416, 1.0145951373839397
75,13.6773193359375,77.60901069641113,5.949333190917969, 1.0086625100096407
75,14.007061767578126,77.60130596160889,5.95009446144104, 1.0085867943379916
77,13.784002685546875,79.51949453353882,5.9586873054504395, 1.007104405714403
77,13.920831298828125,79.3623788356781,5.959394216537476, 1.0070486696908483
81,14.25892333984375,83.55277276039124,5.95120096206665, 1.008330262163695
81,13.90299072265625,83.5608777999878,5.95175576210022, 1.0082579895669448
83,13.938189697265624,85.46594023704529,5.946337699890137, 1.009165845171479
83,14.166558837890625,85.30869102478027,5.946071624755859, 1.0092446429171553
87,13.713690185546875,90.45194506645203,6.89905571937561, 0.8697964742892399
87,14.18695068359375,90.4601981639862,6.8991007804870605, 0.8698032383893451
89,14.4183349609375,91.24002385139465,5.931096792221069, 1.011764386143065
89,14.0581787109375,91.39772510528564,5.930764436721802, 1.0118748766107946
93,14.176806640625,96.39424729347229,5.942157745361328, 1.0098590962632865
93,14.211968994140625,96.40236806869507,5.94193959236145, 1.0099347193793726
95,13.99521484375,97.14568519592285,5.905082702636719, 1.0161960558993308
95,13.495501708984374,97.30337309837341,5.904778242111206, 1.0162978304114734
99,13.521966552734375,102.29242706298828,5.898033857345581, 1.0174087840921853
99,14.178582763671875,102.30104851722717,5.898460626602173, 1.0173431005314306
101,14.166412353515625,104.05896592140198,6.912758111953735, 0.8680767326420176
101,13.955584716796874,104.21665811538696,6.913059949874878, 0.8680624497448312
105,13.926373291015626,108.23313212394714,5.940396785736084, 1.0101682660841802
105,14.189971923828125,108.2419376373291,5.940674543380737, 1.0101531822155119
107,13.60552978515625,110.15903401374817,5.942063570022583, 1.009920534116298
107,14.069879150390625,110.00153589248657,5.942486763000488, 1.0097877793718246
111,13.86920166015625,114.1560754776001,5.922695636749268, 1.0131521890758273
111,13.8193603515625,114.16468667984009,5.922521352767944, 1.013209092292616
113,14.085986328125,116.08329725265503,5.924184322357178, 1.012930144119965
113,13.919024658203124,115.92589330673218,5.924018383026123, 1.0129087807400605
117,14.198883056640625,120.1090087890625,5.952251195907593, 1.0081242580524519
