epoch,iteration,throughput(MBs),iteration_time,time_diff,iter_persec
30,7,20.395129836502303,219.52917861938477,5.884232759475708, 1.1897166302655215,120.0
31,6,25.634553787900515,225.9717140197754,5.071617126464844, 1.1831341417215244,130.0
31,6,23.63560638935975,225.9782304763794,5.07757568359375, 1.1817813738945553,120.0
31,6,25.596996746597537,225.97004652023315,5.079115390777588, 1.181400959051162,130.0
31,6,23.671649370812357,225.97518372535706,5.069612979888916, 1.183582858199047,120.0
31,6,25.567628725780867,225.94555401802063,5.085182428359985, 1.1800455093927655,130.0
31,6,25.532461106932388,225.97999048233032,5.092141151428223, 1.1784223302993952,130.0
31,7,25.499693527328798,226.74343729019165,5.8830461502075195, 1.1899868554851973,150.0
31,7,22.0977559284782,226.77459955215454,5.88346266746521, 1.1898802744931591,130.0
32,6,21.945678702285974,233.1075611114502,5.012944936752319, 1.197038045013816,110.0
32,6,23.56542196338719,233.21467185020447,5.0924670696258545, 1.1782715946724858,120.0
32,6,25.49622526850879,233.22858667373657,5.099272727966309, 1.1767495738660076,130.0
32,6,25.48706532399583,233.22591423988342,5.100861072540283, 1.1763263118168101,130.0
32,6,21.579096126188947,233.22243690490723,5.097935676574707, 1.177042652870454,110.0
32,6,21.561444049388175,233.23646640777588,5.101970434188843, 1.1760793159494267,110.0
32,6,23.51308128677419,233.1986083984375,5.103877067565918, 1.1756552177060913,120.0
32,7,23.672105677430668,234.04949069023132,5.914634943008423, 1.1836061904591437,140.0
33,6,23.745225516586814,240.46402406692505,5.054103851318359, 1.1872622840470575,120.0
33,6,21.739995233323537,240.46587300300598,5.060142517089844, 1.1858185923293407,110.0
33,6,19.76128086410374,240.46595573425293,5.06093168258667, 1.185677857374762,100.0
33,6,23.700662104089353,240.43914699554443,5.063619613647461, 1.185033719026851,120.0
33,6,23.66664387696306,240.48630952835083,5.070967197418213, 1.1833335292560407,120.0
33,6,21.64717964270995,240.49716520309448,5.082035064697266, 1.1807559734372621,110.0
33,7,22.54533994409184,241.14217686653137,5.766628980636597, 1.213980746663542,130.0
33,7,22.159310161527475,241.27018022537231,5.867093801498413, 1.1931985702162191,130.0
34,6,23.96079375087922,247.66622972488403,5.008647441864014, 1.1980404860157572,120.0
34,6,21.921079381206518,247.66351628303528,5.018354654312134, 1.1956960343246887,110.0
34,6,21.609963787877987,247.7081949710846,5.090696096420288, 1.1787260152449506,110.0
34,6,23.47793645351563,247.75944256782532,5.1115429401397705, 1.173897808323155,120.0
34,6,25.42318525105196,247.77138209342957,5.114025115966797, 1.1733790938527533,130.0
34,6,23.452107011726742,247.7348690032959,5.117231845855713, 1.1726063887039837,120.0
34,6,25.403378811692384,247.76572489738464,5.117931127548218, 1.1724646207048561,130.0
34,7,23.643919613278644,248.57412338256836,5.921686410903931, 1.1821966470858818,140.0
35,6,23.738115236498736,254.97818446159363,5.055541753768921, 1.1869064895459907,120.0
35,6,23.737741305953715,254.98348474502563,5.055526971817017, 1.186887569088602,120.0
35,6,23.720601296847125,254.9473843574524,5.059353351593018, 1.1860310150740478,120.0
35,6,21.742233760941076,254.97517895698547,5.059621572494507, 1.1859408616364062,110.0
35,7,22.233149473188554,255.73541283607483,5.847466945648193, 1.1971702216133462,130.0
35,7,22.21986264961928,255.77912998199463,5.850985527038574, 1.196454874022531,130.0
35,7,20.470244649034445,255.78122425079346,5.862727165222168, 1.1940986243889269,120.0
35,7,20.456745601323885,255.7839834690094,5.86640739440918, 1.1933110815927772,120.0
36,6,21.968586255806013,262.15348172187805,5.00759220123291, 1.1982876071310944,110.0
36,6,23.55486442333234,262.24102234840393,5.095155239105225, 1.1777442132837335,120.0
36,6,23.526686793720014,262.2867867946625,5.101104736328125, 1.1763355493744194,120.0
36,6,21.56174130571103,262.27821159362793,5.102139949798584, 1.1760960246171528,110.0
36,6,25.461619864022147,262.2865979671478,5.10612678527832, 1.1751521799094642,130.0
36,6,23.49398717390732,262.28436279296875,5.108108997344971, 1.1747001811915116,120.0
36,6,25.4040487080176,262.29125714302063,5.11783504486084, 1.1724960306962595,130.0
36,7,23.760410965915977,263.0788576602936,5.892888307571411, 1.1880221346657682,140.0
37,6,25.605073120519485,269.4878714084625,5.077559232711792, 1.1817735489843302,130.0
37,6,23.60337609611066,269.4947078227997,5.0844104290008545, 1.180169358254155,120.0
37,7,20.769360563564522,270.2161600589752,5.778235197067261, 1.2115468327865098,120.0
37,7,20.761869239651652,270.2212805747986,5.780389070510864, 1.2111099382316,120.0
37,7,20.474419854159216,270.30627965927124,5.8613200187683105, 1.1943416925903991,120.0
37,7,18.75574829296198,270.31534934043884,5.86517071723938, 1.1935482979246173,110.0
37,7,22.143447479441473,270.32192611694336,5.871308326721191, 1.1923403512572253,130.0
37,7,23.835468117906956,270.31413412094116,5.873964309692383, 1.1917743734149744,140.0
38,6,27.657357171120626,276.6974835395813,5.0623695850372314, 1.1853163680778307,140.0
38,6,23.68617137600385,276.74166679382324,5.066838502883911, 1.1843096277431764,120.0
38,6,21.67247787755698,276.73892045021057,5.076117515563965, 1.182136545194703,110.0
38,6,23.635801737195678,276.7431149482727,5.077720403671265, 1.1817916962750619,120.0
38,7,22.558331143734378,277.43877601623535,5.763404846191406, 1.2146801230793265,130.0
38,7,20.489636198534452,277.5266418457031,5.857003450393677, 1.195229216159803,120.0
38,7,25.569427180269685,277.5327172279358,5.866924285888672, 1.1932408079911996,150.0
38,7,22.151578911788814,277.5042157173157,5.8689024448394775, 1.1927777136793456,130.0
39,6,19.64200566963754,283.9695153236389,5.0914459228515625, 1.1785210576530107,100.0
39,6,21.54438319045388,283.9811704158783,5.106180429458618, 1.1751489971495224,110.0
39,6,25.453074080152934,283.9955780506134,5.107938289642334, 1.1747581974921169,130.0
39,6,23.48472842734927,283.9921307563782,5.110185384750366, 1.1742374075851993,120.0
39,6,25.375389582799112,283.9710097312927,5.123544454574585, 1.1711732440096905,130.0
39,7,22.448332785978224,284.67876267433167,5.7914204597473145, 1.2087569779576963,130.0
39,7,20.36447205833443,284.7402939796448,5.8928608894348145, 1.1879281135071693,120.0
39,7,25.46170118943784,284.76904129981995,5.891576051712036, 1.1882136358332913,150.0
40,6,23.613551755053898,291.23334312438965,5.082178592681885, 1.1806782524638608,120.0
40,6,23.57774498643844,291.2416362762451,5.090191841125488, 1.1788884642666317,120.0
40,6,25.541632180405045,291.25126552581787,5.090127229690552, 1.1788456665876423,130.0
40,6,23.54544198699247,291.25290536880493,5.097284555435181, 1.1772735312619393,120.0
40,6,23.52854545993411,291.2216854095459,5.10079288482666, 1.1764284828762686,120.0
40,6,25.466500308675215,291.2536413669586,5.105199813842773, 1.1753778705615292,130.0
40,7,20.362153704022706,292.0144407749176,5.8935863971710205, 1.1877930202010105,120.0
40,7,22.014256591433796,292.0662784576416,5.9056172370910645, 1.1853837172510409,130.0
41,6,21.802477837833344,298.46048736572266,5.045835494995117, 1.1892271878346585,110.0
41,6,21.76138713387448,298.43524050712585,5.055400609970093, 1.1869858164909735,110.0
41,6,23.737459186513302,298.4754047393799,5.055762052536011, 1.1868739109084692,120.0
