iteration,throughput(MBs),iteration_time,time_diff,iter_persec
0,1.109375,8.88020944595337,8.879730463027954, 0.0
0,1.20469970703125,8.496055364608765,8.495853900909424, 0.0
0,1.153326416015625,10.418099403381348,10.417916297912598, 0.0
0,1.07869873046875,8.83466124534607,8.834472417831421, 0.0
4,4.673626708984375,20.20861554145813,11.328081846237183, 0.3531203337444072
4,4.474078369140625,20.160925149917603,11.32599687576294, 0.35318621142742357
4,4.705633544921875,19.82667565345764,11.330552339553833, 0.35304264572732885
4,4.682177734375,21.747873783111572,11.329519271850586, 0.3530671113497083
8,4.554681396484375,28.90233826637268,8.69335675239563, 0.4601488699701641
8,4.759698486328125,28.85339045524597,8.692206859588623, 0.4602028794608753
8,4.641253662109375,28.519928216934204,8.693005084991455, 0.4601621092635746
8,4.671954345703125,30.441362380981445,8.693414449691772, 0.46014936217048813
12,4.871087646484375,40.52866268157959,11.626032590866089, 0.3440685565563432
12,4.537115478515625,42.06731128692627,11.625717163085938, 0.3440777651266857
12,4.6896728515625,40.146353244781494,11.62630820274353, 0.3440546070404351
12,4.847698974609375,40.48213171958923,11.628549098968506, 0.3439954488288292
16,4.639788818359375,51.85078310966492,11.321770429611206, 0.3533219990392596
16,4.59876708984375,51.80264115333557,11.32025694847107, 0.3533635014302118
16,4.7717041015625,51.46764421463013,11.321022987365723, 0.3533312333523205
16,4.686767578125,53.39005374908447,11.322651624679565, 0.35328912850461797
20,4.8082763671875,60.55869460105896,8.707613468170166, 0.45939272005126336
20,4.633843994140625,60.51087737083435,8.708167314529419, 0.45936630553607444
20,4.7114501953125,60.17615628242493,8.708295106887817, 0.4593645446763985
20,4.663165283203125,62.09786128997803,8.707573890686035, 0.45939787752534145
24,4.749609375,71.47035813331604,10.911325931549072, 0.3666088073042865
24,4.6781005859375,71.42246437072754,10.911372423171997, 0.3666064200464461
24,4.761370849609375,73.00922966003418,10.911125183105469, 0.3666165701126534
24,4.632403564453125,71.08815312385559,10.911752462387085, 0.3665986096046681
28,4.76434326171875,79.13876938819885,7.668043851852417, 0.521709694386912
28,4.680615234375,78.75622892379761,7.667868137359619, 0.5217050059091808
28,4.75970458984375,80.67741227149963,7.6681013107299805, 0.5216887834530919
28,4.636688232421875,79.09130358695984,7.668590068817139, 0.5216563740072271
32,4.651385498046875,89.49171471595764,10.351011753082275, 0.3864531009254531
32,4.67789306640625,89.44389772415161,10.352262258529663, 0.3864067730521078
32,4.844927978515625,89.10951280593872,10.352956533432007, 0.38638299483475896
32,4.94449462890625,91.0308473110199,10.352855205535889, 0.3863905142016089
36,4.759814453125,99.66746211051941,10.175467252731323, 0.39312226490996055
36,4.750921630859375,101.20611500740051,10.175079345703125, 0.3931371145808524
36,4.70115966796875,99.62015151977539,10.176012516021729, 0.3931091572306961
36,5.4369384765625,99.28528952598572,10.175702810287476, 0.39312004492528435
40,4.682061767578125,107.71477198600769,8.047037124633789, 0.49710908875094867
40,4.68502197265625,109.25193929672241,8.045561790466309, 0.49719362011921114
40,4.698321533203125,107.66582870483398,8.045583963394165, 0.4971779874575969
40,4.627947998046875,107.33205437660217,8.046561479568481, 0.49713878488956975
44,4.635302734375,118.29564380645752,10.96335506439209, 0.3648734539156755
44,4.90634765625,118.68025755882263,10.965198040008545, 0.3648254515241242
44,4.553314208984375,120.21744418144226,10.965268611907959, 0.36482353169117093
44,4.644195556640625,118.63132047653198,10.965423583984375, 0.36480090774395796
48,4.58271484375,125.91711688041687,7.2367143630981445, 0.5527765486324747
48,4.91068115234375,125.86868500709534,7.2372825145721436, 0.5527313296781341
48,4.572247314453125,125.53421998023987,7.238051891326904, 0.5526654722104457
48,4.7935791015625,127.4556314945221,7.2379467487335205, 0.5526920536509918
52,4.7013671875,138.06506395339966,12.147649049758911, 0.3292945207447578
52,4.7128173828125,138.0173568725586,12.14846396446228, 0.32927175238596285
52,4.702752685546875,137.6834921836853,12.149128437042236, 0.3292523665408307
52,4.657373046875,139.60546469688416,12.14965295791626, 0.3292442057828095
56,4.6703857421875,150.15781426429749,12.092487096786499, 0.3307998822330513
56,4.739459228515625,150.10939049720764,12.091762065887451, 0.3308186679574548
56,4.692510986328125,149.77498936653137,12.091285467147827, 0.3308311538170151
56,4.7935546875,151.69632244110107,12.090621948242188, 0.3308537599260027
60,4.809710693359375,158.7990062236786,8.640852451324463, 0.46294219833924627
60,4.669061279296875,158.7513370513916,8.64168906211853, 0.4628985147045158
60,4.715814208984375,158.4164719581604,8.641408205032349, 0.4629242385136419
60,4.5840087890625,160.3394844532013,8.642864465713501, 0.462834971014771
64,4.59869384765625,171.00152564048767,12.2022066116333, 0.32782282702739257
64,4.6557861328125,172.5394265651703,12.199702262878418, 0.3278909132683121
64,4.771600341796875,170.9535093307495,12.202077627182007, 0.32782675369520886
64,4.730328369140625,170.61939930915833,12.202709436416626, 0.3278093950756734
68,4.7423095703125,179.2710931301117,8.269248008728027, 0.4837429487018501
68,4.576556396484375,179.22301959991455,8.269289255142212, 0.4837421118281915
68,4.614776611328125,178.88804745674133,8.268415212631226, 0.4837808900156171
68,4.6939453125,180.8094139099121,8.269739866256714, 0.4837298659081862
72,4.6265380859375,192.45847725868225,13.187115907669067, 0.30334929508313774
72,4.630755615234375,193.99567008018494,13.186055660247803, 0.30336134032887113
72,4.78179931640625,192.409663438797,13.186462640762329, 0.3033458835343635
72,4.783282470703125,192.07536435127258,13.187205791473389, 0.30333528738022303
76,4.8304931640625,205.4403953552246,12.981627702713013, 0.3081391850654572
