Time(s)	CPU(%) GPU(%) LGPU(%)
0	0.1	0	0
2	0.0	0	0
3	0.0	0	0
5	0.1	0	0
6	0.0	0	0
7	0.0	0	0
9	0.1	0	0
10	0.0	0	0
12	0.0	0	0
13	0.0	0	0
15	0.0	0	0
16	0.0	0	0
18	0.0	0	0
19	0.0	0	0
21	0.0	0	0
22	0.0	0	0
24	0.0	0	0
25	0.0	0	0
27	0.1	0	0
28	0.1	0	0
30	0.0	0	0
31	0.0	0	0
32	0.0	0	0
34	0.0	0	0
35	0.0	0	0
37	0.0	0	0
38	0.0	0	0
40	0.0	0	0
41	0.0	0	0
43	0.1	0	0
44	0.0	0	0
46	0.0	0	0
47	0.0	0	0
49	0.0	0	0
50	0.3	0	0
52	0.0	0	0
53	0.0	0	0
55	0.0	0	0
56	0.0	0	0
57	0.1	0	0
59	0.1	0	0
60	0.0	0	0
62	0.0	0	0
63	0.0	0	0
65	0.0	0	0
66	0.1	0	0
68	0.1	0	0
69	0.0	0	0
71	0.0	0	0
72	0.0	0	0
74	0.0	0	0
75	0.1	0	0
77	0.0	0	0
78	0.1	0	0
79	0.1	0	0
81	0.0	0	0
82	0.0	0	0
84	0.0	0	0
85	0.0	0	0
87	0.0	0	0
88	0.0	0	0
90	0.0	0	0
91	0.0	0	0
93	0.0	0	0
94	0.0	0	0
96	0.0	0	0
97	0.1	0	0
98	0.1	0	0
100	0.0	0	0
101	0.1	0	0
103	0.1	0	0
104	0.1	0	0
106	0.0	0	0
107	0.0	0	0
109	4.8	0	0
110	0.0	0	0
112	0.1	0	0
113	0.1	0	0
115	0.1	0	0
116	0.0	0	0
118	0.1	0	0
119	0.0	0	0
121	0.1	0	0
122	0.0	0	0
124	0.0	0	0
125	0.1	0	0
127	0.0	0	0
128	0.1	0	0
129	7.2	0	0
131	4.3	0	0
132	6.5	0	0
134	3.6	0	0
135	4.2	0	0
137	8.2	0	0
138	1.4	0	0
140	0.0	0	0
141	0.0	0	0
142	0.0	0	0
144	0.0	0	0
145	0.1	0	0
147	0.0	0	0
148	0.1	0	0
150	0.0	0	0
151	0.0	0	0
152	0.0	0	0
154	8.2	0	0
155	0.0	0	0
157	0.0	0	0
158	0.1	0	0
160	0.0	0	0
161	0.0	0	0
162	0.0	0	0
164	0.0	0	0
165	0.0	0	0
167	0.0	0	0
168	0.0	0	0
170	0.2	0	0
171	0.0	0	0
172	0.0	0	0
174	0.1	0	0
175	0.7	0	0
177	2.0	0	0
178	0.0	0	0
180	0.3	5	0
182	1.8	20	7
183	2.1	6	1
184	3.2	0	0
186	3.1	0	0
187	3.1	0	0
188	3.1	0	0
190	3.2	0	0
191	3.1	0	0
193	3.2	0	0
194	3.1	0	0
196	3.1	0	0
197	3.1	0	0
198	3.1	0	0
200	3.2	0	0
201	3.2	0	0
203	3.1	0	0
204	3.1	0	0
205	3.1	0	0
207	3.2	0	0
208	3.1	0	0
210	3.1	0	0
211	3.1	0	0
212	3.1	0	0
214	6.4	0	0
215	3.1	0	0
217	3.0	0	0
218	3.1	0	0
219	3.1	0	0
221	3.1	0	0
222	3.1	0	0
224	3.1	0	0
225	3.2	0	0
226	3.1	0	0
228	3.1	0	0
229	3.1	0	0
231	3.1	0	0
232	3.1	0	0
233	3.2	0	0
235	3.1	0	0
236	3.1	0	0
238	3.1	0	0
239	3.2	0	0
240	3.2	0	0
242	3.2	0	0
243	3.1	0	0
245	3.1	0	0
246	3.1	0	0
247	3.2	0	0
249	3.1	0	0
250	3.2	0	0
252	3.1	0	0
253	3.1	0	0
254	8.3	19	7
256	12.4	3	0
257	12.2	0	0
259	12.4	0	0
260	12.4	0	0
261	12.3	0	0
263	14.7	48	34
264	12.5	11	4
266	12.2	0	0
267	12.3	0	0
269	12.5	0	0
270	12.5	0	0
271	13.1	9	0
273	14.7	79	13
274	12.5	53	21
276	12.5	0	0
277	12.4	0	0
278	12.9	6	0
280	14.8	77	0
281	13.3	56	22
283	12.4	73	3
284	12.4	12	2
285	12.5	0	0
287	12.5	0	0
288	14.0	24	0
290	15.0	91	0
291	14.6	77	31
293	14.8	81	28
294	12.5	75	2
295	12.3	0	0
297	12.5	0	0
298	14.4	51	0
300	14.7	99	0
301	14.7	99	0
302	14.6	61	32
304	17.9	91	2
305	14.3	60	33
307	14.8	98	0
308	14.7	99	0
309	14.8	85	35
311	14.7	83	30
312	14.8	99	0
314	12.4	82	3
315	14.8	52	12
317	14.8	99	0
318	14.8	99	0
319	14.8	94	1
321	14.7	82	19
322	14.7	99	0
324	14.8	99	0
325	14.7	79	48
326	14.5	99	0
328	13.9	67	50
329	14.8	99	0
331	14.8	99	0
332	14.8	99	0
333	14.7	87	12
335	14.8	99	0
336	14.8	99	0
338	13.2	79	21
339	14.7	77	31
341	14.7	99	0
342	14.7	99	0
343	13.4	79	33
345	14.8	95	0
346	14.9	99	0
348	14.7	99	0
349	14.7	74	54
350	14.8	99	0
352	14.8	99	0
353	14.6	99	0
355	14.7	71	50
356	14.9	79	29
357	14.9	81	26
359	14.8	99	0
360	14.7	99	0
362	14.8	99	0
363	14.8	80	35
365	14.6	99	0
366	14.5	99	0
367	13.5	58	29
369	14.7	83	0
370	14.7	99	0
372	14.7	99	0
373	14.9	97	10
374	14.9	82	45
376	14.7	92	19
377	14.7	99	0
379	14.8	99	0
380	14.8	99	0
381	14.8	99	0
383	14.7	81	22
384	14.4	84	39
386	14.8	74	48
387	14.7	99	0
388	14.7	99	0
390	14.8	99	0
391	14.8	99	0
393	15.0	98	3
394	14.8	74	28
395	15.0	79	49
397	14.7	70	12
398	14.8	99	0
400	14.7	99	0
401	14.8	99	0
403	14.7	99	0
404	14.7	99	0
405	14.1	85	20
407	14.8	70	4
408	14.7	95	0
410	14.7	99	0
411	14.9	99	0
412	14.6	92	15
414	14.8	91	6
415	14.0	64	37
417	14.8	91	0
418	14.7	99	0
420	14.8	99	0
421	14.7	99	0
423	14.1	87	18
424	13.9	62	48
426	14.7	99	0
428	14.8	99	0
429	14.7	99	0
431	14.7	99	0
432	14.8	82	42
434	14.0	64	38
435	14.7	84	0
436	14.7	99	0
438	14.8	99	0
439	14.8	99	0
441	14.8	99	0
442	14.7	97	1
443	14.9	84	26
445	14.7	64	31
446	14.7	99	0
448	14.8	99	0
449	14.7	99	0
451	14.8	99	0
452	14.8	99	0
453	14.0	88	24
455	13.3	71	41
456	14.9	91	0
458	14.8	99	0
459	14.8	99	0
460	14.8	99	0
462	14.6	94	9
463	14.7	91	21
465	14.8	73	34
466	14.8	98	0
467	14.7	99	0
469	14.8	99	0
470	14.8	99	0
472	14.7	99	0
473	14.8	80	64
475	13.8	62	51
476	14.8	80	0
477	14.8	99	0
479	14.8	99	0
480	14.7	99	0
482	14.8	79	48
483	14.0	67	53
484	14.7	90	0
486	14.7	99	0
487	14.8	99	0
489	14.7	99	0
490	14.8	99	0
492	14.6	99	0
493	14.8	83	43
494	14.1	63	40
496	14.7	83	0
497	14.7	99	0
499	14.8	99	0
500	14.7	99	0
501	14.8	99	0
503	14.8	99	0
504	14.7	95	23
506	14.0	63	49
507	14.8	75	0
508	14.6	99	0
510	14.8	99	0
511	14.8	99	0
513	14.8	78	47
514	14.8	78	35
515	14.8	99	0
517	14.8	99	0
518	14.8	99	0
520	14.8	99	0
521	14.8	99	0
522	14.7	98	0
524	14.9	80	44
525	14.7	92	0
527	14.8	99	0
528	14.8	99	0
529	14.7	99	0
531	14.8	99	0
532	15.1	81	32
534	14.4	66	26
535	14.7	91	0
536	14.7	99	0
538	14.8	99	0
539	14.8	99	0
541	14.6	99	0
542	14.9	98	1
543	14.8	96	0
545	14.7	69	57
546	14.7	99	0
548	14.8	99	0
549	14.8	99	0
550	14.6	99	0
552	14.8	99	0
553	14.8	99	0
555	13.6	71	51
556	14.8	72	19
557	14.8	99	0
559	17.4	99	0
560	14.7	99	0
562	14.6	99	0
563	14.8	79	48
565	14.0	60	28
566	14.8	89	0
567	14.7	99	0
569	14.7	99	0
570	14.9	99	0
571	14.7	99	0
573	14.8	99	0
574	14.8	87	36
576	14.1	63	31
577	14.7	89	0
579	14.8	99	0
580	14.7	99	0
581	14.9	99	0
583	14.8	85	27
584	14.7	71	50
586	14.8	99	0
587	14.7	99	0
588	14.7	99	0
590	14.7	99	0
591	14.7	99	0
593	14.8	99	0
594	14.7	76	52
595	14.8	76	0
597	14.7	99	0
598	14.8	99	0
600	14.8	99	0
601	14.7	99	0
602	14.7	99	0
604	17.8	99	0
605	15.0	82	58
607	14.8	69	19
608	14.8	96	0
609	14.9	99	0
611	14.7	99	0
612	14.8	99	0
614	15.1	76	41
615	14.8	69	29
616	14.8	99	0
618	14.7	99	0
619	14.8	99	0
621	14.8	99	0
622	14.5	99	0
623	12.4	99	0
625	14.7	82	45
626	14.7	80	0
628	14.8	99	0
629	14.7	99	0
630	14.8	99	0
632	14.9	99	0
633	15.1	83	8
635	14.8	72	22
636	14.8	95	0
637	14.7	99	0
639	14.7	99	0
640	14.8	99	0
642	14.8	99	0
643	14.0	85	26
644	13.5	70	52
646	14.8	70	0
647	14.8	99	0
649	14.8	99	0
650	14.8	99	0
651	12.4	99	0
653	12.0	99	0
654	12.2	85	38
656	13.9	73	49
657	14.9	91	0
659	14.8	99	0
660	14.7	99	0
661	14.7	99	0
663	14.0	76	36
664	13.5	63	18
666	14.7	92	0
667	14.8	99	0
668	14.8	99	0
670	14.8	99	0
671	13.2	99	0
673	7.8	99	0
674	12.0	89	38
675	14.0	66	0
677	14.8	86	0
678	14.6	99	0
680	14.8	99	0
681	14.8	99	0
682	14.6	80	46
684	13.7	68	54
685	14.8	99	0
687	14.7	99	0
688	14.7	99	0
689	14.8	99	0
691	14.8	99	0
692	14.8	99	0
694	9.7	86	34
695	14.7	81	38
696	14.8	99	0
698	14.8	99	0
699	14.7	99	0
701	12.4	99	0
702	6.3	99	0
703	6.3	99	0
705	8.6	93	26
706	14.8	88	0
708	14.7	99	0
709	14.8	99	0
710	14.6	99	0
712	14.8	99	0
713	14.1	85	23
715	14.4	81	32
716	14.7	78	22
718	14.8	99	0
719	14.8	99	0
720	14.7	99	0
722	11.8	99	0
723	5.5	99	0
725	13.4	93	16
726	14.8	78	9
727	14.8	99	0
729	14.7	99	0
730	14.8	99	0
732	14.8	99	0
733	14.7	99	4
734	14.4	73	51
736	14.8	93	0
737	14.8	99	0
739	14.6	99	0
740	14.7	99	0
741	14.8	99	0
743	14.8	99	0
744	6.9	96	10
746	13.9	69	27
747	15.0	85	0
749	14.9	99	0
750	14.8	99	0
751	14.4	99	0
753	5.5	99	0
754	5.5	99	0
756	14.8	89	36
757	14.8	96	12
758	14.8	99	0
760	14.7	99	0
761	14.8	99	0
763	14.8	99	0
764	14.8	79	47
765	13.9	67	44
767	14.7	86	0
768	14.8	99	0
770	14.8	99	0
771	14.7	99	0
772	7.0	99	0
774	11.4	98	11
775	14.8	85	0
777	14.8	99	0
778	14.5	99	0
780	14.8	99	0
781	14.8	99	0
782	14.6	99	4
784	18.4	71	37
785	14.7	92	0
787	14.7	99	0
788	14.8	99	0
789	14.8	99	0
791	14.9	99	0
792	14.8	99	0
794	6.7	99	0
795	14.4	81	27
796	14.7	99	0
798	14.8	99	0
799	14.8	99	0
801	14.7	99	0
802	5.5	99	0
803	5.5	99	0
805	5.4	99	4
806	14.4	79	25
808	15.0	99	0
809	14.6	99	0
810	14.6	99	0
812	14.7	99	0
813	14.9	79	45
815	14.0	70	42
816	14.8	85	0
817	14.8	99	0
819	14.8	99	0
820	14.7	99	0
822	13.9	99	0
823	12.9	93	24
824	14.7	83	0
826	14.8	99	0
827	14.7	99	0
829	14.8	99	0
830	14.8	97	4
831	14.8	81	51
833	14.8	85	9
834	14.8	99	0
836	14.8	99	0
837	14.7	99	0
838	14.8	99	0
840	14.8	99	0
841	14.9	90	49
843	14.8	70	44
844	14.7	98	0
845	14.8	99	0
847	14.8	99	0
848	14.7	99	0
850	7.3	99	0
851	13.9	83	22
852	14.8	99	0
854	14.7	99	0
855	14.7	99	0
857	14.7	99	0
858	14.9	78	48
859	14.0	63	38
861	14.7	92	0
862	14.8	99	0
864	14.8	99	0
865	14.7	99	0
866	14.7	99	0
868	12.4	92	27
869	14.8	78	0
871	14.8	99	0
872	14.7	99	0
874	14.8	99	0
875	14.5	93	15
876	14.7	99	0
878	13.8	76	54
879	14.8	82	10
881	14.8	99	0
882	14.7	99	0
883	14.8	99	0
885	14.9	93	5
886	14.7	84	48
888	14.1	68	34
889	14.7	90	0
890	14.7	99	0
892	14.7	99	0
893	14.7	99	0
895	8.2	99	0
896	14.8	82	18
897	14.8	99	0
899	14.8	99	0
900	14.7	99	0
902	14.8	99	0
903	14.9	79	53
904	14.7	71	33
906	14.8	99	0
907	14.8	99	0
909	14.8	99	0
910	14.8	99	0
911	14.6	99	0
913	11.9	91	23
914	14.8	77	0
916	14.8	99	0
917	14.7	99	0
918	14.8	99	0
920	14.6	92	10
921	14.8	99	0
923	14.2	66	48
924	14.7	91	0
925	14.9	99	0
927	14.7	99	0
928	14.7	99	0
930	14.9	96	3
931	14.8	76	54
933	14.7	63	7
934	14.8	94	0
935	14.9	99	0
937	14.8	99	0
938	14.8	99	0
940	7.8	99	0
941	14.8	87	12
942	14.7	99	0
944	14.6	99	0
945	14.8	99	0
947	14.8	99	0
948	14.3	93	9
949	14.9	88	33
951	14.8	81	32
952	14.8	99	0
954	14.8	99	0
955	14.7	99	0
956	14.7	99	0
958	12.7	94	19
959	14.8	79	15
961	14.7	99	0
962	14.6	99	0
963	14.8	99	0
965	14.8	95	13
966	14.7	86	23
968	13.5	80	49
969	14.8	75	2
970	14.8	99	0
972	14.7	99	0
973	14.8	99	0
975	14.9	99	0
976	14.9	83	24
977	13.9	62	35
979	16.8	87	0
980	14.8	99	0
982	14.8	99	0
983	14.8	99	0
984	9.1	99	2
986	14.8	93	13
987	14.9	99	0
989	14.8	99	0
990	14.7	99	0
991	14.8	99	0
993	15.1	78	51
994	14.7	77	34
996	14.6	99	0
997	14.8	99	0
998	14.8	99	0
1000	14.7	99	0
1001	14.3	99	0
1003	7.3	96	14
1004	14.0	71	26
1005	14.7	88	0
1007	14.7	99	0
1008	14.8	99	0
1010	15.1	96	3
1011	14.7	88	25
1012	13.7	64	58
1014	14.7	83	0
1015	14.8	99	0
1017	14.7	99	0
