epoch,iteration,throughput(MBs),iteration_time,time_diff,iter_persec
1,3,14.61115150842717,6.697348594665527,5.476640462875366, 0.5479186587442668,80.0
1,3,14.55980691082487,6.70071816444397,5.495842456817627, 0.5459934462103742,80.0
1,3,14.535230151970776,6.696004867553711,5.504871606826782, 0.5450718154358244,80.0
1,3,14.484374934575317,6.557888746261597,5.524571180343628, 0.5431648103405697,80.0
1,3,14.389795650292756,6.659704685211182,5.5605309009552, 0.539617822856935,80.0
1,3,14.341414269031961,6.640128135681152,5.579033851623535, 0.5378036327280268,80.0
1,9,23.32677705359871,11.804946184158325,5.145063400268555, 1.1663402040641535,120.0
1,9,23.191800554649713,11.73355484008789,5.175408363342285, 1.1595919512715467,120.0
1,9,23.32514577854637,11.786158800125122,5.145920515060425, 1.1662588022661708,120.0
1,9,22.899430704123745,11.938842535018921,5.241201400756836, 1.1449728896222218,120.0
1,9,22.83659519646837,11.951801776885986,5.255607843399048, 1.1418308995867357,120.0
1,9,22.792252500001357,11.966946363449097,5.265893220901489, 1.1396137603414356,120.0
2,6,25.698011086770364,20.548110723495483,5.4486589431762695, 1.101345019243257,140.0
2,6,25.69376179886353,20.354049682617188,5.44929575920105, 1.1011620390569146,140.0
2,6,25.645616854756998,20.539647102355957,5.459934711456299, 1.0990989212543354,140.0
2,6,25.503959872091595,20.442331790924072,5.490267992019653, 1.0930283708125768,140.0
2,6,25.473446802178856,20.488720893859863,5.497308731079102, 1.0917211377838842,140.0
2,6,25.36800007499771,20.612800359725952,5.519323110580444, 1.0872009895559545,140.0
2,12,23.795246363743985,25.656747102737427,5.043856143951416, 1.189763836892761,120.0
2,12,23.184836240862893,25.53104329109192,5.176921367645264, 1.1592430936317604,120.0
2,12,23.168558703674815,25.72873067855835,5.180496454238892, 1.15842889502575,120.0
2,12,23.215232568378106,25.7095787525177,5.169745206832886, 1.1607624315131078,120.0
2,12,23.29331300175534,25.641403675079346,5.152442216873169, 1.164667267099743,120.0
2,12,23.18865706826834,25.618266820907593,5.175791025161743, 1.1594346161793538,120.0
3,6,26.431663554477886,31.440062761306763,5.29811692237854, 1.132786651695377,140.0
3,6,26.339761980558453,31.601836681365967,5.315941333770752, 1.1288483598323285,140.0
3,6,26.306520973736646,31.595610857009888,5.323192358016968, 1.127423388119582,140.0
3,6,26.284438641680563,31.424644708633423,5.327227592468262, 1.1264771015272004,140.0
3,6,26.11306498718411,31.654117345809937,5.362256765365601, 1.119132849638296,140.0
3,6,26.049091765910006,31.563902616500854,5.375280380249023, 1.1163910833239212,140.0
