Time(s)	CPU(%) GPU(%) LGPU(%)
0	1.3	0	0
2	1.1	0	0
3	1.7	0	0
5	2.6	0	0
6	2.5	0	0
8	2.0	0	0
9	24.5	2	0
10	25.0	24	0
12	26.2	27	0
14	25.9	27	0
15	24.3	27	0
17	26.7	27	0
19	25.5	27	0
20	27.8	27	0
22	25.4	27	0
23	27.2	27	0
25	23.5	27	0
27	26.8	27	0
28	24.7	27	0
30	25.9	27	0
32	25.5	23	0
33	10.4	22	0
35	24.6	27	0
36	26.1	27	0
38	27.1	27	0
40	29.1	27	0
41	25.9	27	0
43	25.5	27	0
44	25.8	27	0
46	27.3	27	0
48	25.7	27	0
49	25.2	27	0
51	25.0	27	0
52	25.9	27	0
54	27.1	27	0
56	26.3	27	0
57	25.8	27	0
59	25.5	27	0
60	26.0	27	0
62	26.3	27	0
63	26.8	27	0
65	25.6	27	0
67	27.7	21	0
68	25.0	19	0
70	27.0	27	0
72	25.4	27	0
73	24.0	27	0
75	26.7	27	0
77	25.5	27	0
78	26.3	27	0
80	24.3	27	0
81	28.3	27	0
83	26.1	27	0
85	24.8	27	0
86	26.9	27	0
88	27.2	27	0
89	26.1	27	0
91	26.4	27	0
93	27.1	27	0
94	25.4	27	0
96	26.2	27	0
97	25.1	27	0
99	25.0	27	0
101	26.2	27	0
102	28.5	25	0
104	26.0	27	0
105	27.3	27	0
107	26.4	27	0
108	25.0	27	0
110	24.5	27	0
112	24.5	27	0
113	26.0	27	0
115	26.6	27	0
116	28.9	27	0
118	24.3	27	0
120	27.6	27	0
121	24.8	27	0
123	25.5	27	0
125	25.9	27	0
126	24.1	27	0
128	24.0	27	0
130	26.2	27	0
131	27.1	27	0
133	26.4	27	0
134	25.9	27	0
136	24.8	27	0
137	25.5	22	0
139	24.3	27	0
141	25.9	27	0
142	27.1	27	0
144	26.4	27	0
145	25.2	28	0
147	25.8	27	0
149	25.4	27	0
150	28.3	27	0
152	27.3	27	0
154	25.9	27	0
155	24.4	27	0
157	27.1	27	0
159	25.1	27	0
160	25.0	27	0
162	24.5	27	0
163	27.3	27	0
165	27.0	27	0
167	26.9	27	0
168	34.0	27	0
170	26.3	27	0
171	26.6	27	0
173	26.0	23	0
175	25.8	27	0
176	26.8	27	0
178	26.3	27	0
179	28.3	27	0
181	26.8	27	0
183	24.6	27	0
184	25.3	27	0
186	27.2	27	0
188	25.5	27	0
189	26.1	27	0
191	27.4	27	0
192	25.6	27	0
194	26.6	27	0
196	26.6	27	0
197	24.2	27	0
199	26.2	27	0
200	27.6	27	0
202	27.7	27	0
204	28.4	27	0
205	24.1	27	0
207	24.5	27	0
208	23.9	24	0
210	26.1	24	0
212	26.8	27	0
213	28.7	27	0
215	26.5	27	0
217	25.5	27	0
218	22.5	27	0
220	26.0	27	0
221	25.8	27	0
223	25.7	27	0
225	24.2	27	0
226	27.9	27	0
228	26.7	27	0
229	26.9	27	0
231	25.6	27	0
233	28.1	27	0
234	27.9	27	0
236	26.7	27	0
238	28.0	27	0
239	25.1	27	0
241	25.6	27	0
243	24.2	27	0
244	25.1	27	0
246	24.9	26	0
247	25.3	27	0
249	25.4	27	0
250	27.6	27	0
252	26.6	27	0
254	25.4	27	0
255	27.9	27	0
257	25.2	27	0
258	26.4	27	0
260	27.0	27	0
262	26.7	27	0
263	25.5	27	0
265	28.2	27	0
266	26.0	27	0
268	25.7	27	0
270	27.1	27	0
271	25.4	27	0
273	26.8	27	0
274	27.6	27	0
276	27.2	27	0
278	25.9	27	0
279	22.6	27	0
281	24.9	27	0
282	27.5	23	0
284	26.3	27	0
286	27.0	27	0
287	26.2	27	0
289	27.9	27	0
290	26.1	27	0
292	25.6	27	0
293	26.9	27	0
295	25.1	27	0
297	27.8	27	0
298	29.3	27	0
300	26.7	27	0
301	25.7	27	0
303	25.1	27	0
305	25.4	27	0
306	27.7	27	0
308	27.9	27	0
309	24.5	27	0
311	25.4	27	0
313	26.3	27	0
315	25.8	27	0
316	27.5	25	0
318	27.0	27	0
319	24.0	28	0
321	27.9	27	0
323	26.7	27	0
324	25.8	27	0
326	24.6	27	0
327	27.3	27	0
329	27.7	27	0
331	26.7	27	0
332	25.3	27	0
334	26.0	27	0
336	26.1	27	0
337	27.1	27	0
339	26.1	27	0
340	26.9	27	0
342	26.4	27	0
344	25.8	27	0
345	25.7	27	0
347	26.3	27	0
348	25.2	27	0
350	26.2	27	0
352	27.2	27	0
353	25.3	21	0
355	26.5	27	0
357	25.3	27	0
358	25.8	27	0
360	25.4	27	0
361	25.5	27	0
363	25.3	27	0
365	26.1	27	0
366	28.5	27	0
368	26.8	27	0
370	26.7	27	0
371	28.4	27	0
373	25.7	27	0
375	25.7	27	0
376	25.3	27	0
378	26.7	27	0
379	25.9	27	0
381	23.8	27	0
383	26.6	27	0
384	27.6	27	0
386	24.7	27	0
387	27.2	27	0
389	26.4	22	0
390	25.5	27	0
392	24.7	27	0
394	28.3	27	0
395	25.3	27	0
397	24.3	27	0
398	24.9	27	0
400	24.4	27	0
401	24.7	27	0
403	28.0	27	0
405	25.7	27	0
406	26.2	27	0
408	27.1	27	0
409	25.5	27	0
411	27.8	27	0
413	24.5	27	0
414	24.9	28	0
416	25.2	27	0
418	28.9	27	0
419	25.0	27	0
421	25.9	27	0
422	26.5	27	0
424	23.8	27	0
426	24.9	27	0
427	24.8	27	0
429	28.3	27	0
430	25.6	27	0
432	26.6	27	0
434	26.8	27	0
435	26.4	27	0
437	26.9	27	0
439	23.4	27	0
440	25.8	27	0
442	26.4	27	0
443	25.6	27	0
445	28.0	27	0
447	24.5	27	0
448	25.3	27	0
450	24.2	27	0
451	26.9	27	0
453	23.9	27	0
454	15.4	21	0
456	26.3	22	0
458	24.5	25	0
459	26.6	26	0
461	25.7	27	0
462	26.5	27	0
464	26.2	27	0
465	26.5	27	0
467	24.2	27	0
469	26.2	27	0
470	24.5	27	0
472	26.8	27	0
473	27.3	27	0
475	28.1	27	0
477	26.5	27	0
478	25.1	27	0
480	27.0	27	0
482	27.1	27	0
483	25.9	27	0
485	28.5	27	0
486	27.7	27	0
488	25.3	27	0
490	26.7	27	0
491	18.9	28	0
493	27.3	27	0
494	27.1	25	0
496	25.7	27	0
497	30.8	27	0
499	30.5	27	0
501	25.9	27	0
502	22.4	27	0
504	27.3	27	0
506	26.9	27	0
507	24.7	27	0
509	27.0	27	0
511	25.9	27	0
512	28.1	27	0
514	25.1	27	0
516	25.3	27	0
517	26.2	27	0
519	27.3	27	0
520	29.3	27	0
522	28.2	27	0
524	25.2	27	0
525	25.2	27	0
527	27.7	27	0
528	25.9	27	0
530	26.7	22	0
532	26.7	27	0
533	30.3	27	0
535	26.6	27	0
536	27.7	27	0
538	25.0	27	0
540	27.5	27	0
541	25.8	27	0
543	26.8	27	0
