Time(s)	CPU(%) GPU(%) LGPU(%)
530s	9.8	57	0
531s	11.9	57	0
533s	10.4	56	0
534s	9.7	56	0
536s	7.2	56	0
537s	8.2	56	0
539s	9.5	53	0
540s	9.4	57	0
542s	11.1	57	0
543s	14.4	57	0
545s	9.6	56	0
546s	9.4	56	0
548s	11.1	52	0
549s	9.9	57	0
551s	9.2	55	0
552s	10.9	52	0
554s	9.8	53	0
556s	8.0	55	0
557s	10.1	54	0
559s	8.7	57	0
560s	10.0	57	0
562s	11.0	57	0
563s	10.0	57	0
565s	10.1	57	0
566s	8.7	56	0
568s	7.8	54	0
569s	9.2	54	0
571s	9.0	53	0
572s	8.8	54	0
574s	10.1	57	0
575s	10.0	57	0
576s	9.2	57	0
578s	9.9	56	0
579s	7.1	56	0
581s	12.1	57	0
583s	9.8	55	0
584s	9.0	55	0
586s	7.8	52	0
587s	8.3	53	0
589s	9.2	56	0
590s	9.4	57	0
592s	11.3	52	0
593s	7.8	52	0
595s	9.0	51	0
597s	8.2	55	0
598s	10.4	56	0
600s	9.7	57	0
601s	9.7	55	0
603s	8.7	57	0
604s	9.4	56	0
606s	11.2	55	0
608s	8.6	52	0
609s	7.4	53	0
611s	9.2	56	0
612s	9.2	56	0
614s	9.6	57	0
615s	9.2	10	0
616s	9.7	57	0
618s	8.0	56	0
619s	10.6	57	0
621s	9.5	57	0
623s	10.0	57	0
624s	10.5	57	0
626s	13.0	57	0
628s	9.4	57	0
629s	10.8	57	0
631s	11.9	57	0
632s	9.1	57	0
634s	9.7	56	0
635s	8.6	55	0
637s	6.5	55	0
638s	8.7	56	0
640s	8.7	55	0
641s	9.2	56	0
643s	6.9	56	0
645s	9.6	56	0
646s	8.2	55	0
648s	8.6	56	0
649s	8.6	56	0
651s	9.1	56	0
652s	10.4	57	0
654s	10.9	57	0
656s	9.3	56	0
657s	9.5	56	0
659s	8.2	56	0
660s	11.1	56	0
662s	7.7	53	0
663s	9.9	52	0
665s	9.3	57	0
666s	9.7	57	0
668s	11.2	57	0
669s	9.9	57	0
671s	10.6	56	0
672s	8.5	55	0
674s	8.7	57	0
675s	11.1	57	0
676s	11.6	57	0
678s	10.2	56	0
679s	9.4	52	0
681s	9.0	57	0
682s	9.7	57	0
683s	11.2	57	0
685s	9.7	56	0
686s	10.9	56	0
688s	9.2	54	0
689s	9.8	57	0
691s	10.8	57	0
692s	12.2	57	0
694s	7.9	57	0
695s	9.0	54	0
697s	9.5	53	0
698s	10.3	57	0
699s	10.9	57	0
701s	9.5	57	0
702s	9.7	57	0
704s	8.6	56	0
705s	7.3	53	0
707s	8.8	54	0
708s	9.4	56	0
710s	9.4	55	0
711s	9.9	57	0
713s	11.5	57	0
714s	9.6	56	0
716s	9.3	54	0
717s	11.3	56	0
718s	9.3	57	0
720s	10.3	57	0
722s	14.4	57	0
723s	2.0	23	0
724s	9.5	46	0
726s	7.2	57	0
728s	11.4	56	0
729s	8.6	55	0
731s	9.1	53	0
733s	11.0	53	0
734s	8.8	57	0
736s	8.3	55	0
737s	8.5	54	0
739s	10.6	54	0
740s	9.1	53	0
742s	8.4	52	0
744s	9.6	57	0
745s	10.6	57	0
746s	9.9	57	0
748s	10.2	57	0
750s	11.4	56	0
751s	7.7	56	0
753s	8.5	56	0
754s	8.4	54	0
755s	8.3	53	0
757s	9.7	54	0
759s	10.3	57	0
760s	9.3	57	0
762s	9.1	57	0
763s	8.9	57	0
765s	8.8	57	0
766s	10.2	57	0
768s	9.1	57	0
770s	10.6	57	0
771s	9.4	57	0
773s	10.2	57	0
774s	10.1	57	0
776s	13.1	57	0
777s	8.5	57	0
779s	10.4	57	0
780s	11.0	57	0
782s	10.1	57	0
784s	10.7	57	0
785s	7.1	56	0
787s	9.1	54	0
788s	9.3	55	0
790s	8.8	54	0
791s	9.6	52	0
793s	10.9	57	0
794s	9.0	57	0
795s	11.5	57	0
797s	11.1	56	0
799s	10.0	56	0
800s	8.4	52	0
801s	7.6	57	0
803s	9.0	57	0
804s	9.2	56	0
805s	7.9	54	0
807s	8.3	54	0
808s	8.8	55	0
810s	8.6	53	0
812s	9.2	55	0
813s	7.9	57	0
814s	10.7	57	0
816s	10.1	57	0
817s	7.5	57	0
819s	9.7	54	0
821s	8.5	52	0
823s	8.5	57	0
824s	8.7	57	0
825s	10.3	57	0
827s	9.7	56	0
828s	11.2	54	0
830s	11.8	55	0
832s	8.6	56	0
834s	9.2	56	0
836s	7.6	57	0
838s	9.1	54	0
840s	8.4	56	0
841s	9.7	57	0
843s	10.0	57	0
845s	11.0	57	0
846s	5.7	57	0
848s	4.0	54	0
849s	5.1	57	0
851s	4.1	54	0
852s	3.7	57	0
854s	3.5	57	0
855s	4.4	57	0
857s	5.6	54	0
858s	8.7	55	0
859s	8.9	57	0
861s	11.8	57	0
862s	11.1	56	0
863s	7.3	53	0
865s	12.1	57	0
866s	1.9	56	0
868s	9.5	54	0
869s	9.7	56	0
871s	10.0	57	0
872s	10.8	56	0
873s	8.9	52	0
875s	8.7	55	0
876s	10.4	57	0
878s	8.4	56	0
879s	8.7	53	0
880s	8.7	54	0
882s	8.6	55	0
884s	8.6	55	0
885s	9.7	53	0
887s	8.2	52	0
888s	11.1	53	0
890s	9.8	56	0
891s	10.3	57	0
893s	10.1	57	0
894s	9.4	57	0
896s	10.2	52	0
898s	9.8	53	0
899s	9.4	54	0
901s	9.1	44	0
902s	11.2	57	0
904s	9.6	57	0
905s	11.9	57	0
907s	10.5	57	0
909s	11.0	57	0
910s	11.4	56	0
911s	8.2	55	0
913s	8.9	53	0
914s	8.4	56	0
916s	10.3	57	0
917s	9.9	57	0
919s	9.4	56	0
920s	7.9	56	0
922s	8.9	56	0
923s	9.9	57	0
925s	10.0	57	0
927s	9.4	56	0
928s	7.8	56	0
929s	9.4	52	0
931s	9.1	52	0
933s	5.0	56	0
934s	10.1	56	0
935s	11.0	56	0
937s	10.1	56	0
939s	7.2	56	0
940s	11.3	57	0
942s	8.7	54	0
943s	7.4	52	0
945s	9.2	54	0
947s	7.5	53	0
948s	9.7	55	0
950s	7.7	55	0
951s	9.8	57	0
953s	11.1	57	0
954s	9.7	57	0
956s	11.0	56	0
957s	10.8	56	0
959s	11.9	57	0
960s	10.1	52	0
962s	10.7	52	0
963s	9.9	55	0
965s	12.8	55	0
966s	12.2	57	0
968s	12.0	56	0
970s	11.5	52	0
971s	13.9	57	0
972s	9.8	56	0
974s	6.5	54	0
975s	11.0	57	0
977s	11.1	56	0
978s	8.5	57	0
980s	11.5	56	0
982s	9.1	57	0
983s	11.0	57	0
985s	9.1	56	0
986s	11.1	57	0
988s	9.9	57	0
990s	11.5	56	0
992s	8.2	55	0
994s	8.3	54	0
996s	8.9	53	0
997s	10.1	53	0
999s	9.0	53	0
1000s	9.1	52	0
1002s	9.0	54	0
1003s	10.4	57	0
1005s	5.8	3	0
1006s	11.0	57	0
1008s	10.7	57	0
1009s	10.9	57	0
1011s	12.7	57	0
1013s	10.8	57	0
1014s	11.9	57	0
1016s	12.5	57	0
1017s	13.4	57	0
1019s	13.9	57	0
1020s	9.6	57	0
1022s	12.5	57	0
1024s	10.9	57	0
1025s	9.7	56	0
1027s	8.9	53	0
1029s	8.2	55	0
1030s	9.6	56	0
1032s	8.1	55	0
1033s	9.0	56	0
1035s	5.5	56	0
1037s	9.3	56	0
1038s	11.4	50	0
1040s	10.0	57	0
1041s	11.3	57	0
1043s	9.1	56	0
1045s	9.0	57	0
1046s	9.1	57	0
1048s	16.0	54	0
1050s	9.5	57	0
1052s	9.8	57	0
1054s	12.5	57	0
1055s	10.8	57	0
1057s	11.2	53	0
1059s	10.1	56	0
1060s	9.7	57	0
1062s	8.3	56	0
1064s	10.0	56	0
1065s	7.6	57	0
1067s	10.5	57	0
1068s	10.4	57	0
1070s	11.8	57	0
1072s	10.3	57	0
1073s	9.9	52	0
1075s	9.4	49	0
1077s	11.6	57	0
1078s	8.8	55	0
1080s	10.1	57	0
1082s	11.8	56	0
1084s	9.2	52	0
1085s	9.6	53	0
1087s	9.1	57	0
1088s	9.5	57	0
1089s	10.1	57	0
1091s	10.8	57	0
1093s	12.3	56	0
1095s	6.4	57	0
1096s	9.6	54	0
1099s	7.8	56	0
1100s	9.2	55	0
1102s	9.1	55	0
1103s	9.0	54	0
1105s	8.0	54	0
1106s	9.2	57	0
1108s	10.8	57	0
1109s	13.4	57	0
1111s	9.6	57	0
1112s	9.5	56	0
1114s	9.9	55	0
1115s	8.2	54	0
1116s	9.4	57	0
1118s	12.1	57	0
1119s	9.8	57	0
1121s	12.0	57	0
1122s	10.1	57	0
1124s	10.7	57	0
1126s	9.8	57	0
1127s	8.4	56	0
1129s	9.1	57	0
1130s	9.4	57	0
1132s	8.6	56	0
1133s	11.6	56	0
1135s	9.1	55	0
1136s	8.4	55	0
1138s	9.9	57	0
1139s	10.5	57	0
1141s	11.3	57	0
1142s	10.0	57	0
1144s	9.8	22	0
1145s	9.2	57	0
1146s	7.3	52	0
1148s	10.0	56	0
1149s	8.7	57	0
1151s	8.9	57	0
1153s	8.9	55	0
1154s	9.0	57	0
1156s	9.9	52	0
1158s	8.9	56	0
1159s	8.1	56	0
1161s	9.7	56	0
1163s	7.5	53	0
1164s	9.3	53	0
1166s	9.4	55	0
1167s	9.8	54	0
1169s	9.1	53	0
1170s	10.4	57	0
1172s	8.7	57	0
1173s	11.7	57	0
1175s	11.1	57	0
1176s	9.3	56	0
1178s	8.2	56	0
1179s	5.8	25	0
1180s	9.8	57	0
1182s	8.2	56	0
1183s	7.3	32	0
1185s	11.2	57	0
1186s	11.8	57	0
1188s	9.6	57	0
1189s	10.2	56	0
1191s	9.6	56	0
1192s	7.5	56	0
1194s	10.2	56	0
1196s	8.6	56	0
1197s	8.2	56	0
1199s	12.1	56	0
1200s	7.7	56	0
1202s	8.8	55	0
1203s	9.3	55	0
1205s	9.6	55	0
1206s	10.1	55	0
1208s	11.9	53	0
1209s	9.7	57	0
1211s	11.4	57	0
1212s	11.5	56	0
1214s	7.9	56	0
1215s	8.2	56	0
1217s	5.6	15	0
1218s	12.2	57	0
1220s	10.4	56	0
1221s	11.3	57	0
1223s	10.0	54	0
1225s	9.0	54	0
1227s	8.5	54	0
1228s	11.0	52	0
1230s	11.0	55	0
1231s	8.3	54	0
1233s	10.1	56	0
1235s	8.3	55	0
1236s	9.1	55	0
1238s	10.6	57	0
1239s	11.4	57	0
1241s	11.3	57	0
1242s	12.7	57	0
1243s	12.8	56	0
1245s	12.6	57	0
1247s	10.6	57	0
1248s	12.1	54	0
1250s	11.3	57	0
1252s	9.8	56	0
1254s	7.8	57	0
1256s	12.4	57	0
1257s	11.9	54	0
1259s	9.6	53	0
1261s	9.6	53	0
1262s	10.3	54	0
1264s	10.4	52	0
1266s	11.7	54	0
1267s	11.7	57	0
1268s	16.6	57	0
1270s	9.4	57	0
1272s	14.2	57	0
1273s	15.9	57	0
1275s	11.9	57	0
1277s	9.5	55	0
1278s	8.9	56	0
1280s	10.3	55	0
1281s	9.6	54	0
1283s	9.9	54	0
1284s	9.9	57	0
1286s	10.1	56	0
1287s	10.8	57	0
1289s	12.4	57	0
1291s	14.9	57	0
1292s	10.5	54	0
1294s	9.7	57	0
1296s	11.9	57	0
1298s	12.1	56	0
1299s	11.0	55	0
1301s	11.0	56	0
1302s	12.1	56	0
1304s	9.8	56	0
1306s	9.1	57	0
1307s	10.6	57	0
1309s	13.1	57	0
1310s	10.1	56	0
1312s	9.4	54	0
1313s	9.4	56	0
1315s	11.9	57	0
1316s	11.2	57	0
1318s	12.2	53	0
1320s	9.8	56	0
1321s	10.0	57	0
1323s	12.0	57	0
1324s	12.5	56	0
1326s	15.0	57	0
1327s	10.5	57	0
1329s	12.2	56	0
1330s	10.1	57	0
1332s	11.2	57	0
1334s	11.6	56	0
1335s	11.3	53	0
1336s	9.5	57	0
1338s	10.0	54	0
1340s	11.2	53	0
1341s	9.0	53	0
1343s	12.0	56	0
1344s	9.3	57	0
1346s	11.6	57	0
1347s	10.5	57	0
1349s	10.3	57	0
1350s	9.5	56	0
1352s	9.7	54	0
1353s	11.8	55	0
1355s	8.9	54	0
1356s	10.5	57	0
1358s	11.9	57	0
1359s	14.2	56	0
1361s	10.6	53	0
1362s	8.5	54	0
1364s	12.1	55	0
1365s	10.8	55	0
1367s	10.5	53	0
1368s	10.0	53	0
1370s	9.9	55	0
1372s	9.4	53	0
1373s	9.7	56	0
1375s	14.6	57	0
1376s	13.3	57	0
1378s	13.9	57	0
1379s	7.5	57	0
1381s	10.2	55	0
1382s	8.1	56	0
1384s	8.7	54	0
1385s	9.1	52	0
1387s	10.9	57	0
1388s	12.7	57	0
1389s	12.5	57	0
1391s	11.9	57	0
1392s	10.6	56	0
1394s	11.2	57	0
1395s	13.4	57	0
1397s	11.2	56	0
1398s	8.3	54	0
1399s	9.8	53	0
1401s	9.1	55	0
1402s	13.9	57	0
1404s	11.6	57	0
1405s	11.2	57	0
1407s	7.4	56	0
1408s	10.1	57	0
1410s	13.3	57	0
1412s	8.9	57	0
1413s	10.5	57	0
1415s	10.5	56	0
1417s	8.6	57	0
1418s	18.9	57	0
1420s	11.2	57	0
1421s	11.9	57	0
1423s	12.5	57	0
1424s	12.1	57	0
1426s	11.3	57	0
1428s	10.7	56	0
1429s	9.2	57	0
1431s	7.9	56	0
1432s	9.0	56	0
1434s	8.6	56	0
1435s	7.5	54	0
1437s	10.9	56	0
1438s	9.8	57	0
1440s	11.4	57	0
1441s	9.4	57	0
1443s	9.6	57	0
1444s	11.9	57	0
1446s	10.4	56	0
1447s	10.6	56	0
1449s	7.2	56	0
1450s	8.8	54	0
1452s	8.8	53	0
1453s	9.7	56	0
1455s	10.6	53	0
1456s	8.0	57	0
1458s	9.2	57	0
1459s	8.6	57	0
1461s	10.8	56	0
1462s	9.3	53	0
1464s	9.4	57	0
1465s	12.2	55	0
1467s	11.9	57	0
1468s	10.8	53	0
1470s	10.7	57	0
1472s	11.7	57	0
1474s	10.5	57	0
1475s	10.7	57	0
1477s	12.1	57	0
1479s	11.4	53	0
1480s	10.8	56	0
1482s	8.9	53	0
1484s	11.1	56	0
1485s	8.4	56	0
1487s	8.3	55	0
1489s	9.2	56	0
1490s	8.8	54	0
1492s	16.0	53	0
1493s	9.6	57	0
1494s	10.3	57	0
1496s	11.4	56	0
1497s	8.7	57	0
1499s	11.6	56	0
1500s	12.1	57	0
1502s	8.7	57	0
1503s	8.0	56	0
1505s	7.1	57	0
1506s	11.6	56	0
1508s	9.1	56	0
1509s	10.7	56	0
1511s	8.8	55	0
1512s	9.0	57	0
1514s	10.7	57	0
1515s	10.7	57	0
1516s	9.2	56	0
1518s	8.2	55	0
1520s	9.2	55	0
1521s	10.7	54	0
1523s	7.8	53	0
1524s	9.8	53	0
1526s	10.0	56	0
1527s	9.4	57	0
1529s	11.5	57	0
1530s	10.5	57	0
1532s	8.5	56	0
1533s	10.0	56	0
1535s	11.7	54	0
1537s	10.4	55	0
1538s	11.6	55	0
1540s	8.0	56	0
1541s	10.3	57	0
1543s	9.2	56	0
1544s	7.6	56	0
1545s	10.5	57	0
1547s	8.0	56	0
1549s	8.1	56	0
1550s	7.8	55	0
1552s	9.0	57	0
1553s	9.2	57	0
1554s	10.1	57	0
1556s	8.6	57	0
1557s	9.1	53	0
1559s	9.8	57	0
1560s	9.6	57	0
1561s	9.8	57	0
1563s	7.3	56	0
1564s	8.0	53	0
1566s	9.3	57	0
1567s	10.1	57	0
1569s	11.5	56	0
1570s	8.5	57	0
1571s	10.1	57	0
1573s	9.9	56	0
1574s	9.4	56	0
1576s	7.8	56	0
1578s	6.1	56	0
1579s	9.8	56	0
1581s	8.2	56	0
1582s	8.9	56	0
1584s	9.5	57	0
1585s	10.1	56	0
1587s	9.5	56	0
1589s	10.0	56	0
1590s	7.7	54	0
1592s	9.5	54	0
1593s	9.6	52	0
1595s	10.4	57	0
1596s	11.1	57	0
1597s	9.9	56	0
1599s	8.5	56	0
1600s	8.6	52	0
1602s	11.6	56	0
1603s	8.8	57	0
1605s	10.1	57	0
1606s	9.0	57	0
1608s	11.0	56	0
1609s	9.2	56	0
1611s	8.4	57	0
1612s	8.3	56	0
1614s	7.9	53	0
1615s	10.4	55	0
1617s	10.9	53	0
1618s	9.6	57	0
1620s	9.5	57	0
1621s	9.5	56	0
1623s	8.6	55	0
1624s	8.4	54	0
1626s	9.5	55	0
1627s	8.3	53	0
1629s	9.4	56	0
1630s	8.7	57	0
1632s	10.3	57	0
1633s	9.4	57	0
1635s	9.9	57	0
1636s	8.9	57	0
1638s	10.1	56	0
1639s	11.7	57	0
1641s	8.3	53	0
1642s	10.0	54	0
1644s	9.8	54	0
1646s	9.4	54	0
1647s	9.7	53	0
1649s	10.9	54	0
1650s	9.1	54	0
1652s	9.3	55	0
1653s	9.3	56	0
1655s	8.7	54	0
1657s	9.1	54	0
1658s	8.3	54	0
1660s	11.7	56	0
1661s	8.7	54	0
1663s	9.2	55	0
1665s	9.2	53	0
1666s	6.9	55	0
1668s	9.1	54	0
1669s	9.1	55	0
1671s	8.8	57	0
1672s	10.7	57	0
1674s	10.5	57	0
1675s	11.2	57	0
1677s	10.8	57	0
1678s	10.2	56	0
1680s	9.7	54	0
1681s	9.0	56	0
1683s	9.1	57	0
1684s	10.9	57	0
1685s	11.5	57	0
1687s	12.0	57	0
1689s	10.6	56	0
1690s	9.9	56	0
1692s	7.8	56	0
1693s	9.4	56	0
1695s	7.4	55	0
1696s	3.8	57	0
1698s	4.3	57	0
1699s	3.7	54	0
1700s	3.5	57	0
1702s	3.5	57	0
1703s	3.5	57	0
1704s	4.0	57	0
1706s	4.0	57	0
1707s	4.3	57	0
1708s	3.9	57	0
1710s	4.5	57	0
1711s	4.4	57	0
1712s	4.1	57	0
1714s	5.0	57	0
1715s	4.6	57	0
1716s	4.7	57	0
1718s	5.2	57	0
1719s	0.3	0	0
1720s	0.3	0	0
1722s	0.4	0	0
1723s	0.2	0	0
1724s	0.3	0	0
1726s	0.3	0	0
1727s	0.1	0	0
1728s	0.3	0	0
1730s	0.4	0	0
1731s	0.2	0	0
1732s	0.4	0	0
1734s	0.1	0	0
1735s	0.1	0	0
1736s	0.4	0	0
1738s	0.1	0	0
1739s	0.1	0	0
1740s	0.6	0	0
1741s	0.1	0	0
1743s	0.1	0	0
1744s	0.3	0	0
1745s	0.1	0	0
1747s	0.2	0	0
1748s	1.4	0	0
1749s	0.3	0	0
1751s	0.7	0	0
1752s	0.7	0	0
1753s	0.4	0	0
1755s	0.2	0	0
1756s	0.7	0	0
1757s	0.2	0	0
1759s	0.4	0	0
1760s	0.1	0	0
1761s	0.4	0	0
1763s	1.0	0	0
1764s	0.1	0	0
1765s	1.2	0	0
1767s	0.1	0	0
1768s	0.1	0	0
1769s	0.4	0	0
1770s	0.1	0	0
1772s	0.1	0	0
1773s	0.7	0	0
1774s	0.0	0	0
1776s	0.1	0	0
1777s	0.4	0	0
1778s	0.1	0	0
1780s	0.5	0	0
1781s	0.6	0	0
1782s	0.0	0	0
1783s	1.0	0	0
1785s	1.9	0	0
1786s	0.1	0	0
1787s	0.2	0	0
1789s	0.3	0	0
1790s	0.0	0	0
1791s	0.1	0	0
1793s	0.4	0	0
1794s	0.1	0	0
1795s	0.3	0	0
1797s	0.3	0	0
1798s	0.1	0	0
1799s	0.1	0	0
1800s	0.5	0	0
1802s	0.3	0	0
1803s	0.1	0	0
1804s	0.3	0	0
1806s	0.2	0	0
1807s	0.1	0	0
1808s	0.4	0	0
1810s	0.1	0	0
1811s	1.1	0	0
1812s	0.2	0	0
1813s	0.2	0	0
1815s	0.5	0	0
1816s	0.3	0	0
1817s	0.1	0	0
1819s	2.1	0	0
1820s	0.5	0	0
1821s	0.2	0	0
1823s	0.1	0	0
1824s	0.3	0	0
1825s	0.2	0	0
1827s	0.3	0	0
1828s	0.2	0	0
1829s	0.1	0	0
1830s	0.1	0	0
1832s	0.4	0	0
1833s	0.1	0	0
1834s	0.2	0	0
1836s	1.2	0	0
1837s	0.1	0	0
1838s	0.1	0	0
1839s	0.1	0	0
1841s	0.1	0	0
