sample_path,sample_size,RandBalancedCrop_time,RandFlip_time,Cast_time,RandomBrightnessAugmentation_time,GaussianNoise_time
"/data/case_00175_x.npy","(1, 334, 311, 311)",0.44082164764404297,0.026141881942749023,0.002387523651123047,0.01539754867553711,0.07625675201416016
"/data/case_00193_x.npy","(1, 182, 300, 300)",0.21192502975463867,0.020643949508666992,0.0029332637786865234,0.014375686645507812,0.07728767395019531
"/data/case_00105_x.npy","(1, 286, 380, 380)",0.5591003894805908,0.021609783172607422,0.0029463768005371094,0.019118309020996094,0.08258605003356934
"/data/case_00159_x.npy","(1, 224, 326, 326)",0.33748579025268555,0.021636247634887695,0.0025565624237060547,0.012901782989501953,0.07708430290222168
"/data/case_00145_x.npy","(1, 161, 416, 416)",0.37606191635131836,0.021996259689331055,0.0026366710662841797,0.013642072677612305,0.07971954345703125
"/data/case_00122_x.npy","(1, 156, 308, 308)",0.2088944911956787,0.018190622329711914,0.002846240997314453,0.013683557510375977,0.09458518028259277
"/data/case_00200_x.npy","(1, 257, 316, 316)",0.40811681747436523,0.023868560791015625,0.002583026885986328,0.020436763763427734,0.0763695240020752
"/data/case_00179_x.npy","(1, 309, 316, 316)",0.4346048831939697,0.029152631759643555,0.0036122798919677734,0.026358842849731445,0.11632037162780762
"/data/case_00118_x.npy","(1, 210, 365, 365)",0.4040210247039795,0.022823572158813477,0.002562999725341797,0.016217470169067383,0.07567286491394043
"/data/case_00010_x.npy","(1, 128, 323, 323)",0.22523713111877441,0.022996187210083008,0.003239154815673828,0.019384145736694336,0.0810706615447998
"/data/case_00074_x.npy","(1, 250, 276, 276)",0.344616174697876,0.02073526382446289,0.002854585647583008,0.01610398292541504,0.0864713191986084
"/data/case_00014_x.npy","(1, 274, 362, 362)",0.5122075080871582,0.024774551391601562,0.0034134387969970703,0.020398378372192383,0.08248043060302734
"/data/case_00091_x.npy","(1, 229, 336, 336)",0.4781506061553955,0.030591726303100586,0.0032727718353271484,0.016646146774291992,0.11189532279968262
"/data/case_00191_x.npy","(1, 272, 316, 316)",0.4524269104003906,0.014325141906738281,0.001802682876586914,0.010956525802612305,0.11843490600585938
"/data/case_00030_x.npy","(1, 128, 311, 311)",0.20063567161560059,0.027718782424926758,0.003841876983642578,0.02229475975036621,0.07692289352416992
"/data/case_00038_x.npy","(1, 128, 332, 332)",0.18837594985961914,0.02420496940612793,0.0036802291870117188,0.02513861656188965,0.08550000190734863
"/data/case_00025_x.npy","(1, 160, 314, 314)",0.37768983840942383,0.0425267219543457,0.005505084991455078,0.023130178451538086,0.11397719383239746
"/data/case_00113_x.npy","(1, 134, 299, 299)",0.16366004943847656,0.023130178451538086,0.003039121627807617,0.012555122375488281,0.07870364189147949
"/data/case_00025_x.npy","(1, 160, 314, 314)",0.3835170269012451,0.03128409385681152,0.005103111267089844,0.03344988822937012,0.12125873565673828
"/data/case_00079_x.npy","(1, 387, 275, 275)",0.5679705142974854,0.04336953163146973,0.004818439483642578,0.03139543533325195,0.1357896327972412
"/data/case_00051_x.npy","(1, 128, 410, 410)",0.32897520065307617,0.022946834564208984,0.003670215606689453,0.015872478485107422,0.07524275779724121
"/data/case_00123_x.npy","(1, 303, 370, 370)",0.6009697914123535,0.025023221969604492,0.0037314891815185547,0.020546913146972656,0.08219432830810547
"/data/case_00106_x.npy","(1, 318, 344, 344)",0.5620484352111816,0.025746822357177734,0.0034465789794921875,0.020692825317382812,0.10280227661132812
"/data/case_00172_x.npy","(1, 284, 326, 326)",0.4532206058502197,0.0224454402923584,0.0027420520782470703,0.016034364700317383,0.08605027198791504
"/data/case_00194_x.npy","(1, 421, 320, 320)",0.640322208404541,0.031420230865478516,0.0064661502838134766,0.030749797821044922,0.09376955032348633
"/data/case_00121_x.npy","(1, 246, 292, 292)",0.40020084381103516,0.02379584312438965,0.0032613277435302734,0.015830039978027344,0.07846832275390625
"/data/case_00074_x.npy","(1, 250, 276, 276)",0.28946542739868164,0.021691083908081055,0.0038673877716064453,0.015343189239501953,0.07922601699829102
"/data/case_00031_x.npy","(1, 219, 221, 221)",0.2196955680847168,0.02131485939025879,0.003914594650268555,0.01508474349975586,0.08518648147583008
"/data/case_00055_x.npy","(1, 315, 375, 375)",0.6989881992340088,0.02935934066772461,0.003954172134399414,0.014881610870361328,0.08138298988342285
"/data/case_00146_x.npy","(1, 184, 300, 300)",0.24733734130859375,0.025614261627197266,0.004281282424926758,0.0191953182220459,0.0787813663482666
"/data/case_00095_x.npy","(1, 294, 398, 398)",0.6821029186248779,0.029051780700683594,0.004269838333129883,0.016719579696655273,0.07733821868896484
"/data/case_00133_x.npy","(1, 290, 362, 362)",0.5880098342895508,0.017586946487426758,0.002468109130859375,0.013851642608642578,0.08260107040405273
"/data/case_00172_x.npy","(1, 284, 326, 326)",0.47626757621765137,0.023839950561523438,0.003674030303955078,0.013052940368652344,0.08223414421081543
"/data/case_00150_x.npy","(1, 165, 316, 316)",0.27353501319885254,0.028436899185180664,0.004915714263916016,0.020139455795288086,0.1150362491607666
"/data/case_00059_x.npy","(1, 230, 336, 336)",0.3614373207092285,0.021066904067993164,0.0026416778564453125,0.015061378479003906,0.08107256889343262
"/data/case_00122_x.npy","(1, 156, 308, 308)",0.22580742835998535,0.02143406867980957,0.0034270286560058594,0.013272523880004883,0.07197403907775879
"/data/case_00134_x.npy","(1, 128, 404, 404)",0.4720025062561035,0.03133583068847656,0.003471851348876953,0.017270326614379883,0.11502313613891602
"/data/case_00031_x.npy","(1, 219, 221, 221)",0.16701889038085938,0.025472164154052734,0.004061698913574219,0.020160913467407227,0.07517862319946289
"/data/case_00188_x.npy","(1, 228, 290, 290)",0.4154677391052246,0.030407190322875977,0.003832101821899414,0.019667625427246094,0.11201095581054688
"/data/case_00067_x.npy","(1, 178, 325, 325)",0.4449150562286377,0.024222135543823242,0.002601146697998047,0.011672735214233398,0.1128699779510498
"/data/case_00057_x.npy","(1, 150, 350, 350)",0.3074212074279785,0.021493196487426758,0.003013134002685547,0.014272212982177734,0.08101582527160645
"/data/case_00025_x.npy","(1, 160, 314, 314)",0.36162757873535156,0.023710012435913086,0.0030317306518554688,0.01820850372314453,0.12619543075561523
"/data/case_00014_x.npy","(1, 274, 362, 362)",0.7318167686462402,0.0235288143157959,0.0027675628662109375,0.0171811580657959,0.0757744312286377
"/data/case_00116_x.npy","(1, 135, 286, 286)",0.15200519561767578,0.02104473114013672,0.0026273727416992188,0.013957500457763672,0.0815575122833252
"/data/case_00071_x.npy","(1, 191, 300, 300)",0.25185608863830566,0.02106785774230957,0.004098415374755859,0.019232749938964844,0.08322882652282715
"/data/case_00104_x.npy","(1, 356, 333, 333)",0.6140744686126709,0.028059005737304688,0.004386186599731445,0.020064353942871094,0.08199524879455566
"/data/case_00093_x.npy","(1, 245, 388, 388)",0.8081731796264648,0.04075312614440918,0.0028924942016601562,0.02060222625732422,0.0995631217956543
"/data/case_00038_x.npy","(1, 128, 332, 332)",0.20687556266784668,0.01832413673400879,0.003795146942138672,0.0195925235748291,0.08432674407958984
"/data/case_00011_x.npy","(1, 250, 300, 300)",0.33756113052368164,0.028516054153442383,0.0038576126098632812,0.020815610885620117,0.08032608032226562
"/data/case_00121_x.npy","(1, 246, 292, 292)",0.29520678520202637,0.029039621353149414,0.004544973373413086,0.019696950912475586,0.08005523681640625
"/data/case_00154_x.npy","(1, 146, 400, 400)",0.32578611373901367,0.030399322509765625,0.005089521408081055,0.02041149139404297,0.0857846736907959
"/data/case_00152_x.npy","(1, 128, 308, 308)",0.19744634628295898,0.026458740234375,0.004051923751831055,0.017741680145263672,0.07912611961364746
"/data/case_00093_x.npy","(1, 245, 388, 388)",0.7551429271697998,0.03135418891906738,0.003415822982788086,0.017308712005615234,0.08226513862609863
"/data/case_00051_x.npy","(1, 128, 410, 410)",0.5355422496795654,0.03525543212890625,0.0050029754638671875,0.02347707748413086,0.11584782600402832
"/data/case_00177_x.npy","(1, 275, 287, 287)",0.34060001373291016,0.02554941177368164,0.003598928451538086,0.016819238662719727,0.08155322074890137
"/data/case_00063_x.npy","(1, 164, 366, 366)",0.549931526184082,0.04112577438354492,0.005240440368652344,0.019359588623046875,0.1212611198425293
"/data/case_00098_x.npy","(1, 146, 298, 298)",0.19190573692321777,0.02705693244934082,0.004361152648925781,0.016044139862060547,0.11502790451049805
"/data/case_00208_x.npy","(1, 278, 377, 377)",0.5906064510345459,0.02117466926574707,0.0029687881469726562,0.013051986694335938,0.07322096824645996
"/data/case_00139_x.npy","(1, 321, 341, 341)",0.7314648628234863,0.016692161560058594,0.0018007755279541016,0.010238885879516602,0.07773447036743164
"/data/case_00119_x.npy","(1, 284, 325, 325)",0.48433995246887207,0.026234865188598633,0.0034966468811035156,0.01994633674621582,0.0844874382019043
"/data/case_00147_x.npy","(1, 218, 416, 416)",0.5574619770050049,0.018349409103393555,0.0024166107177734375,0.014498710632324219,0.07178544998168945
"/data/case_00199_x.npy","(1, 189, 316, 316)",0.31302309036254883,0.020180225372314453,0.002931356430053711,0.012858390808105469,0.11075901985168457
"/data/case_00054_x.npy","(1, 325, 416, 416)",1.115340232849121,0.025782108306884766,0.003766298294067383,0.01806497573852539,0.07020950317382812
"/data/case_00146_x.npy","(1, 184, 300, 300)",0.2228996753692627,0.025356292724609375,0.003833770751953125,0.013476133346557617,0.07601332664489746
"/data/case_00137_x.npy","(1, 170, 316, 316)",0.3924870491027832,0.02711653709411621,0.0033791065216064453,0.01997995376586914,0.10899567604064941
"/data/case_00040_x.npy","(1, 258, 316, 316)",0.4085514545440674,0.021795988082885742,0.0038216114044189453,0.019202232360839844,0.08379030227661133
"/data/case_00043_x.npy","(1, 322, 314, 314)",0.5592198371887207,0.02225518226623535,0.0017321109771728516,0.01260066032409668,0.08734917640686035
"/data/case_00118_x.npy","(1, 210, 365, 365)",0.5797145366668701,0.030541658401489258,0.003834962844848633,0.022069692611694336,0.11720037460327148
"/data/case_00046_x.npy","(1, 298, 416, 416)",0.9699218273162842,0.039774179458618164,0.00505828857421875,0.018628597259521484,0.11786556243896484
"/data/case_00098_x.npy","(1, 146, 298, 298)",0.25255346298217773,0.026085853576660156,0.0032706260681152344,0.017203807830810547,0.07906198501586914
"/data/case_00188_x.npy","(1, 228, 290, 290)",0.40781736373901367,0.01640915870666504,0.002099752426147461,0.009893417358398438,0.12313652038574219
"/data/case_00050_x.npy","(1, 150, 294, 294)",0.20275664329528809,0.026659011840820312,0.0034689903259277344,0.019522666931152344,0.08399820327758789
"/data/case_00039_x.npy","(1, 281, 300, 300)",0.4043142795562744,0.03237199783325195,0.0038499832153320312,0.013953924179077148,0.07547688484191895
"/data/case_00183_x.npy","(1, 182, 301, 301)",0.22774815559387207,0.021538257598876953,0.0032007694244384766,0.01615738868713379,0.08525943756103516
"/data/case_00186_x.npy","(1, 446, 313, 313)",0.6293642520904541,0.022629261016845703,0.0026884078979492188,0.012774467468261719,0.07938838005065918
"/data/case_00026_x.npy","(1, 471, 373, 373)",1.6068124771118164,0.07151389122009277,0.00711512565612793,0.032112836837768555,0.11634445190429688
"/data/case_00016_x.npy","(1, 278, 277, 277)",0.3134617805480957,0.01752781867980957,0.0027952194213867188,0.01143336296081543,0.07829141616821289
"/data/case_00028_x.npy","(1, 306, 358, 358)",0.840301513671875,0.02842426300048828,0.0026540756225585938,0.014811992645263672,0.0765845775604248
"/data/case_00148_x.npy","(1, 128, 386, 386)",0.44312334060668945,0.021282434463500977,0.002918720245361328,0.015573501586914062,0.11504673957824707
"/data/case_00183_x.npy","(1, 182, 301, 301)",0.2462308406829834,0.018468856811523438,0.0020673274993896484,0.010394811630249023,0.07152366638183594
"/data/case_00194_x.npy","(1, 421, 320, 320)",0.6582841873168945,0.02091670036315918,0.0024628639221191406,0.012981891632080078,0.07774972915649414
"/data/case_00033_x.npy","(1, 264, 345, 345)",0.8172295093536377,0.028843164443969727,0.0034875869750976562,0.015517950057983398,0.11725378036499023
"/data/case_00144_x.npy","(1, 307, 337, 337)",0.6737470626831055,0.027388811111450195,0.0032532215118408203,0.013647317886352539,0.08249998092651367
"/data/case_00134_x.npy","(1, 128, 404, 404)",0.47121119499206543,0.02545952796936035,0.003130674362182617,0.013843297958374023,0.11933016777038574
"/data/case_00027_x.npy","(1, 225, 381, 381)",0.495574951171875,0.01584911346435547,0.0019981861114501953,0.01077413558959961,0.07442235946655273
"/data/case_00127_x.npy","(1, 196, 416, 416)",0.5204868316650391,0.01911020278930664,0.002632617950439453,0.014307022094726562,0.083038330078125
"/data/case_00130_x.npy","(1, 128, 233, 233)",0.10303592681884766,0.013553619384765625,0.0021114349365234375,0.00898432731628418,0.0774831771850586
"/data/case_00060_x.npy","(1, 271, 355, 355)",0.6750621795654297,0.06584858894348145,0.0030012130737304688,0.026467561721801758,0.1386396884918213
"/data/case_00115_x.npy","(1, 128, 300, 300)",0.15494942665100098,0.024675369262695312,0.0032286643981933594,0.0224153995513916,0.08513569831848145
"/data/case_00035_x.npy","(1, 306, 411, 411)",0.8565466403961182,0.027336835861206055,0.002895832061767578,0.01904296875,0.08919048309326172
"/data/case_00029_x.npy","(1, 409, 321, 321)",0.6245598793029785,0.027868270874023438,0.0025892257690429688,0.014857769012451172,0.08354520797729492
"/data/case_00038_x.npy","(1, 128, 332, 332)",0.3098735809326172,0.02027153968811035,0.0024611949920654297,0.008918046951293945,0.12654542922973633
"/data/case_00081_x.npy","(1, 283, 419, 419)",0.9742152690887451,0.01695108413696289,0.002599954605102539,0.013911962509155273,0.10353708267211914
"/data/case_00101_x.npy","(1, 160, 329, 329)",0.2331984043121338,0.031816959381103516,0.003696918487548828,0.020114660263061523,0.08146309852600098
"/data/case_00063_x.npy","(1, 164, 366, 366)",0.5082893371582031,0.07406997680664062,0.004843473434448242,0.023968219757080078,0.12559747695922852
"/data/case_00150_x.npy","(1, 165, 316, 316)",0.20702147483825684,0.02078866958618164,0.0032303333282470703,0.014562606811523438,0.08206844329833984
"/data/case_00163_x.npy","(1, 309, 400, 400)",0.6864414215087891,0.02336597442626953,0.0033447742462158203,0.017268896102905273,0.08288741111755371
"/data/case_00159_x.npy","(1, 224, 326, 326)",0.4040648937225342,0.031111717224121094,0.0038042068481445312,0.021156787872314453,0.08030819892883301
"/data/case_00202_x.npy","(1, 299, 383, 383)",0.9994854927062988,0.031158924102783203,0.0034389495849609375,0.018337726593017578,0.07958579063415527
"/data/case_00068_x.npy","(1, 195, 300, 300)",0.3871114253997803,0.03749513626098633,0.0040721893310546875,0.018666505813598633,0.12026023864746094
"/data/case_00168_x.npy","(1, 259, 330, 330)",0.5211858749389648,0.0195770263671875,0.0019998550415039062,0.014647960662841797,0.07587647438049316
"/data/case_00122_x.npy","(1, 156, 308, 308)",0.2626175880432129,0.022760629653930664,0.003261089324951172,0.0202023983001709,0.09290742874145508
"/data/case_00130_x.npy","(1, 128, 233, 233)",0.09900593757629395,0.01587820053100586,0.002576589584350586,0.011933088302612305,0.09054231643676758
"/data/case_00152_x.npy","(1, 128, 308, 308)",0.17459392547607422,0.019059181213378906,0.001993894577026367,0.009735345840454102,0.09058713912963867
"/data/case_00057_x.npy","(1, 150, 350, 350)",0.3016786575317383,0.02522444725036621,0.003255605697631836,0.01747608184814453,0.07825326919555664
"/data/case_00183_x.npy","(1, 182, 301, 301)",0.40601372718811035,0.0391538143157959,0.0051457881927490234,0.025543212890625,0.12441706657409668
"/data/case_00032_x.npy","(1, 295, 332, 332)",0.623204231262207,0.03693795204162598,0.0035102367401123047,0.019024133682250977,0.1107029914855957
"/data/case_00029_x.npy","(1, 409, 321, 321)",0.8212943077087402,0.01990962028503418,0.003741741180419922,0.03511524200439453,0.08042168617248535
"/data/case_00154_x.npy","(1, 146, 400, 400)",0.339794397354126,0.03200125694274902,0.003620624542236328,0.019130945205688477,0.08537912368774414
"/data/case_00002_x.npy","(1, 163, 400, 400)",0.4105226993560791,0.02378058433532715,0.0031838417053222656,0.015178203582763672,0.08434176445007324
"/data/case_00123_x.npy","(1, 303, 370, 370)",0.8000466823577881,0.046260833740234375,0.007274627685546875,0.027487993240356445,0.12258410453796387
"/data/case_00095_x.npy","(1, 294, 398, 398)",0.716179609298706,0.023433923721313477,0.003412961959838867,0.01387476921081543,0.09523820877075195
"/data/case_00007_x.npy","(1, 128, 400, 400)",0.299391508102417,0.023632287979125977,0.0024535655975341797,0.015006065368652344,0.08161020278930664
"/data/case_00089_x.npy","(1, 171, 387, 387)",0.4106476306915283,0.03106832504272461,0.004019260406494141,0.021200180053710938,0.08678913116455078
"/data/case_00205_x.npy","(1, 290, 333, 333)",0.4747581481933594,0.025644302368164062,0.0029354095458984375,0.017507314682006836,0.07838940620422363
"/data/case_00207_x.npy","(1, 437, 321, 321)",0.689056396484375,0.026111841201782227,0.0032711029052734375,0.019692182540893555,0.08135676383972168
"/data/case_00137_x.npy","(1, 170, 316, 316)",0.37876272201538086,0.035302162170410156,0.003498077392578125,0.016237258911132812,0.1244821548461914
"/data/case_00132_x.npy","(1, 166, 304, 304)",0.23868989944458008,0.028151273727416992,0.003925323486328125,0.017880678176879883,0.08677458763122559
"/data/case_00159_x.npy","(1, 224, 326, 326)",0.487210750579834,0.030877351760864258,0.0035889148712158203,0.022261619567871094,0.12699174880981445
"/data/case_00175_x.npy","(1, 334, 311, 311)",0.5138275623321533,0.030481815338134766,0.0029718875885009766,0.019716501235961914,0.08397078514099121
"/data/case_00074_x.npy","(1, 250, 276, 276)",0.27223849296569824,0.020589113235473633,0.002625703811645508,0.013770103454589844,0.08975386619567871
"/data/case_00038_x.npy","(1, 128, 332, 332)",0.22765374183654785,0.02546858787536621,0.0028231143951416016,0.013668060302734375,0.08502674102783203
"/data/case_00105_x.npy","(1, 286, 380, 380)",0.6666641235351562,0.030178546905517578,0.003077268600463867,0.015300512313842773,0.08513998985290527
"/data/case_00200_x.npy","(1, 257, 316, 316)",0.6274607181549072,0.04702949523925781,0.004872798919677734,0.020161151885986328,0.12036442756652832
"/data/case_00200_x.npy","(1, 257, 316, 316)",0.5562877655029297,0.03643059730529785,0.004258394241333008,0.02201390266418457,0.1323380470275879
"/data/case_00191_x.npy","(1, 272, 316, 316)",0.39769911766052246,0.017708539962768555,0.0031065940856933594,0.010898351669311523,0.07236838340759277
"/data/case_00178_x.npy","(1, 275, 369, 369)",0.5866954326629639,0.019924640655517578,0.0024056434631347656,0.014847755432128906,0.07958316802978516
"/data/case_00104_x.npy","(1, 356, 333, 333)",0.8287296295166016,0.0225827693939209,0.002488374710083008,0.009639263153076172,0.07312726974487305
"/data/case_00209_x.npy","(1, 318, 333, 333)",0.5525572299957275,0.023804664611816406,0.0025756359100341797,0.01525568962097168,0.07878756523132324
"/data/case_00143_x.npy","(1, 287, 391, 391)",0.9574470520019531,0.025595426559448242,0.0024814605712890625,0.013691902160644531,0.12014007568359375
"/data/case_00068_x.npy","(1, 195, 300, 300)",0.24713420867919922,0.015308141708374023,0.0022041797637939453,0.012279510498046875,0.07382655143737793
"/data/case_00042_x.npy","(1, 188, 366, 366)",0.43126511573791504,0.023767709732055664,0.003173351287841797,0.016260862350463867,0.07901883125305176
"/data/case_00085_x.npy","(1, 271, 346, 346)",0.7706477642059326,0.026103973388671875,0.002374887466430664,0.022866010665893555,0.11429619789123535
"/data/case_00040_x.npy","(1, 258, 316, 316)",0.38326454162597656,0.021457910537719727,0.0021889209747314453,0.01037287712097168,0.10581064224243164
"/data/case_00102_x.npy","(1, 197, 358, 358)",0.5824048519134521,0.023018360137939453,0.001886606216430664,0.010173320770263672,0.11775732040405273
"/data/case_00099_x.npy","(1, 328, 301, 301)",0.6898326873779297,0.034627437591552734,0.006320953369140625,0.02501511573791504,0.11849713325500488
"/data/case_00116_x.npy","(1, 135, 286, 286)",0.23923325538635254,0.027240276336669922,0.003898143768310547,0.01446080207824707,0.07694077491760254
"/data/case_00195_x.npy","(1, 306, 325, 325)",0.7302978038787842,0.030478477478027344,0.003778696060180664,0.025008440017700195,0.08268499374389648
"/data/case_00145_x.npy","(1, 161, 416, 416)",0.5977575778961182,0.027661800384521484,0.003259897232055664,0.01713275909423828,0.11657333374023438
"/data/case_00031_x.npy","(1, 219, 221, 221)",0.14521574974060059,0.01945352554321289,0.0031363964080810547,0.012876749038696289,0.09616494178771973
"/data/case_00193_x.npy","(1, 182, 300, 300)",0.23946380615234375,0.0208587646484375,0.002942800521850586,0.015203714370727539,0.09248590469360352
"/data/case_00043_x.npy","(1, 322, 314, 314)",0.7091319561004639,0.027787446975708008,0.003221750259399414,0.022502422332763672,0.1269075870513916
"/data/case_00051_x.npy","(1, 128, 410, 410)",0.3330700397491455,0.031108379364013672,0.003340482711791992,0.017426252365112305,0.08461880683898926
"/data/case_00077_x.npy","(1, 275, 300, 300)",0.36783409118652344,0.016552448272705078,0.004381656646728516,0.02196216583251953,0.09261059761047363
"/data/case_00010_x.npy","(1, 128, 323, 323)",0.21732616424560547,0.028404712677001953,0.0033826828002929688,0.019329071044921875,0.09087610244750977
"/data/case_00120_x.npy","(1, 178, 355, 355)",0.5075347423553467,0.03707122802734375,0.00575709342956543,0.024440526962280273,0.11995625495910645
"/data/case_00025_x.npy","(1, 160, 314, 314)",0.2366790771484375,0.026947498321533203,0.004098653793334961,0.0184023380279541,0.08124303817749023
"/data/case_00122_x.npy","(1, 156, 308, 308)",0.21222686767578125,0.028923749923706055,0.003789186477661133,0.018754959106445312,0.07755255699157715
"/data/case_00208_x.npy","(1, 278, 377, 377)",0.6206674575805664,0.03357243537902832,0.004214048385620117,0.03221297264099121,0.08241105079650879
"/data/case_00113_x.npy","(1, 134, 299, 299)",0.2594931125640869,0.031805992126464844,0.003341197967529297,0.021076202392578125,0.1119391918182373
"/data/case_00172_x.npy","(1, 284, 326, 326)",0.5800135135650635,0.03526878356933594,0.0030205249786376953,0.01698613166809082,0.11246085166931152
"/data/case_00068_x.npy","(1, 195, 300, 300)",0.2838282585144043,0.01940321922302246,0.0028486251831054688,0.014140844345092773,0.08189058303833008
"/data/case_00059_x.npy","(1, 230, 336, 336)",0.3692481517791748,0.021399497985839844,0.0031986236572265625,0.01336812973022461,0.0752260684967041
"/data/case_00172_x.npy","(1, 284, 326, 326)",0.4982903003692627,0.01970672607421875,0.002995014190673828,0.013530492782592773,0.07449173927307129
"/data/case_00113_x.npy","(1, 134, 299, 299)",0.26140666007995605,0.02929830551147461,0.004358053207397461,0.017087697982788086,0.08500266075134277
"/data/case_00133_x.npy","(1, 290, 362, 362)",0.5736045837402344,0.024113178253173828,0.003122568130493164,0.01420736312866211,0.0838463306427002
"/data/case_00062_x.npy","(1, 268, 416, 416)",0.737647533416748,0.02172541618347168,0.0037016868591308594,0.014876842498779297,0.08681654930114746
"/data/case_00074_x.npy","(1, 250, 276, 276)",0.4175302982330322,0.03236675262451172,0.0030410289764404297,0.01632213592529297,0.11712098121643066
"/data/case_00002_x.npy","(1, 163, 400, 400)",0.42148256301879883,0.026095151901245117,0.0022640228271484375,0.015581130981445312,0.09017443656921387
"/data/case_00074_x.npy","(1, 250, 276, 276)",0.43416571617126465,0.026579618453979492,0.0043599605560302734,0.017033815383911133,0.11799740791320801
"/data/case_00131_x.npy","(1, 298, 285, 285)",0.403470516204834,0.022150278091430664,0.002958536148071289,0.016845703125,0.08097219467163086
"/data/case_00026_x.npy","(1, 471, 373, 373)",1.0556004047393799,0.029230117797851562,0.0033676624298095703,0.017630338668823242,0.08103251457214355
